utterance_id,emotion,speaker,session,transcript,F_epistemic_pull,F_privacy_pressure,F_computational_drag,F_action_efficiency,emotion_uncertainty,emotion_confidence,identity_confidence,conflict_index,semantic_privacy_tension,F_epistemic_pull_uncalibrated,F_action_efficiency_uncalibrated,emotion_uncertainty_uncalibrated,emotion_confidence_uncalibrated
Ses01F_script01_1_M010,neu,Ses01F,Ses01,We've got to say it to him.,0.2664167974055883,0.41871986685129026,0.19401094821943896,0.3021450510619499,0.7143150973547426,0.4568834937791951,0.7123882897289048,2.0346598139072576,0.8091981837657993,0.6384038806720864,0.783525118164442,0.2589257476833358,0.8585886980859836
Ses01F_script01_1_M011,fru,Ses01F,Ses01,"For God's sake, three years?  Nobody comes back after three years; that's insane.",0.6289229106164747,0.7365434619202428,0.2732585751032301,0.7692680978248774,0.3942517954952551,0.8053582282256673,0.869644288134223,3.004328594252299,0.9847245202053534,0.9956238745460088,0.9989026826828173,0.003134699895148273,0.9992830610780329
Ses01F_script01_1_M012,neu,Ses01F,Ses01,"Sit down, Mom.  I want to talk to you.",0.30079495478143975,0.7461081845056393,0.24414865741839842,0.28578866680613596,0.6839619911295821,0.44468159815544533,0.8743768190821223,2.246570631261991,0.2660569474139153,0.5515820005953203,0.7047317887426328,0.3210954471868148,0.807117332831139
Ses01F_script01_1_M013,fru,Ses01F,Ses01,"All right, all right, all right.  You know why I asked Annie here, right?",0.25059196372820036,0.4840595400115825,0.1253870534131778,0.43104344816304996,0.7282871335041454,0.5530419578319831,0.7447177193172578,2.516668360705239,1.2977751738557186,0.9315078776847829,0.9757138895956962,0.04904561837219593,0.9841350930004731
Ses01F_script01_1_M014,neu,Ses01F,Ses01,You know.,0.4017817751334727,0.9928498353800711,0.24703169632256464,0.47928968234253866,0.5947988736310387,0.5890337457778951,0.9964621684974706,2.9768288453632645,0.4970657819579931,0.8317950267098828,0.9051522869507459,0.12044603006868977,0.938041063856679
Ses01F_script01_1_M015,neu,Ses01F,Ses01,I'm going to ask her to marry me.,0.3273958037257258,0.8210610253418064,0.2547710676129589,0.45341554622911906,0.6604756132862912,0.569731588083818,0.9114627497741126,2.9655500075267467,0.8138858216172162,0.9191478289147529,0.9705700856572285,0.0578961583190582,0.9807749277014688
Ses01F_script01_1_M016,neu,Ses01F,Ses01,You know it's not just my business.,0.308297269861641,0.9896721605184287,0.1370991829703482,0.4352378733767385,0.6773380594256703,0.5561710074959306,0.9948898861347761,2.963121311062044,0.7095786240844902,0.8851673706812782,0.9511825968919888,0.08222821465667468,0.968110143475031
Ses01F_script01_1_M017,neu,Ses01F,Ses01,"So all right then, I'll just go ahead with it?",0.12247928995386956,0.4563775927369866,0.11142266600336305,0.20606081287484462,0.8414001649370959,0.385204458418441,0.7310209632424751,1.888496048260951,0.7528955307802516,0.5856315795764624,0.7350642099441389,0.29671389622747246,0.8269318417773034
Ses01F_script01_1_M018,fru,Ses01F,Ses01,Then it's not just my business.,0.4469162093249977,0.5872489690252088,0.1532766784528313,0.5985992972322087,0.5549488531529139,0.6780389589732297,0.7957748369642091,2.699309242225883,1.218257947269803,0.9692154510849275,0.9895681436629155,0.0220447229156634,0.9931853181484649
Ses01F_script01_1_M019,ang,Ses01F,Ses01,"You know sometimes you infuriate me.  you know that?  Isn't it your business if I tell father and he throws a fit about it?  God, you have such a talent for ignoring things.",0.6382000355695492,0.9806484571041775,0.26593555110580025,0.7474096000502356,0.3860608515744924,0.7890517448264807,0.9904250461677696,3.230296583086316,0.7371285666663604,0.9874925944691624,0.9962199804071757,0.008957186559906008,0.9975305986587799
Ses01F_script01_1_M020,fru,Ses01F,Ses01,She's not Larry's girl.,0.4125637691898494,0.7703840872254356,0.35134171624527283,0.4444969304726801,0.5852792531541676,0.5630782827526158,0.8863882977093266,2.7841084726192586,0.5406568656778417,0.7880122779868927,0.8743703911616575,0.15179711725014594,0.9179329377878471
Ses01F_script01_1_M021,fru,Ses01F,Ses01,"I don't know why it is, but every time I reach out for something I have to pull back because I am afraid other people will suffer. My whole bloody life, time after time.",0.23010284752722823,0.6956335356244631,0.26851539293878646,0.3444859605684497,0.7463773503156089,0.48846989761592957,0.8494024577473536,2.6816389688470874,0.7533411117205884,0.8104220499794206,0.9070679903044171,0.13575036970810828,0.93929248790184
Ses01F_script01_1_M022,fru,Ses01F,Ses01,To hell with that.,0.24169614058466204,0.7715175347384422,0.17766520543061054,0.33193703144405506,0.7361414190577316,0.4791083711947543,0.8869491164246872,2.5649244321787794,0.666558951840674,0.7542876673096337,0.8614540247000931,0.17594597131577086,0.9094953832285066
Ses01F_script01_1_M023,neu,Ses01F,Ses01,I wanted to get this settled first.,0.18038180123022113,0.0608871823971372,0.12988550015761277,0.317436675843677,0.7902769748178603,0.4682910766890828,0.5353361862068713,1.9470940858477115,1.5655487207382115,0.8277539077209416,0.9285674955720198,0.12333971485158256,0.953336936798055
Ses01F_script01_1_M024,neu,Ses01F,Ses01,"Well if she does, then that's it.  That's the end of it.  From her letters, though, I think she's pretty much forgotten him.",0.1450287050875818,0.9993430891006244,0.2376377933617743,0.20231876876449836,0.8214908723771174,0.3824128859694333,0.9996749667684836,2.5224564184438742,0.048494653519076864,0.5523692744719497,0.7331062615095258,0.3205317116365857,0.8256528213352476
Ses01F_script01_1_M025,neu,Ses01F,Ses01,And then we'll thrash it out with father.  Okay Mom?  Don't avoid me.,0.29817332774705513,0.9212268001041397,0.13175349796885644,0.41970284773379696,0.6862766737633095,0.5445818470529635,0.9610237929461137,2.819074663191747,0.7131140670457548,0.8461526907085112,0.9199416744102397,0.11016507720775873,0.947702160416616
Ses01F_script01_1_M026,fru,Ses01F,Ses01,So what.  I'm not fast with women.,0.4554249435239855,0.9849993200777383,0.1812375902055852,0.6560807699817381,0.5474363355342428,0.7209202535074948,0.9925778105044879,3.1593322135752073,0.8268583930085605,0.9943844276264296,0.9987108756654541,0.004022218599795239,0.999157764062136
Ses01F_script01_1_M027,fru,Ses01F,Ses01,Because it is.,0.4108676181587769,0.9130938690375279,0.14862237376205803,0.5989262076601497,0.5867768160356565,0.678282834811414,0.9569996984022073,3.0429424889366343,0.9195100033374624,0.9852126898022434,0.9960135563348048,0.010589735727392384,0.9973957531216721
Ses01F_script01_1_M028,fru,Ses01F,Ses01,I don't know.,0.2095044936788034,0.7050538331195731,0.15650223851633793,0.3246319903852549,0.7645640150512781,0.473658795840409,0.8540635285767464,2.56905464906626,0.8459425057944374,0.7988550964870873,0.9086434809432612,0.14403300563068042,0.9403216696196655
Ses01F_script01_1_M029,fru,Ses01F,Ses01,"I can't help it, I know her best.  I was brought up next door to her, you know?  These years when I think of someone for my wife, I think of Annie.",0.27233381214107644,0.7438045453516113,0.18556977999854665,0.42310484610827953,0.7090908564264529,0.5471197446976002,0.8732370010171556,2.793989697996867,0.9352410472965508,0.9032007517509378,0.9614146208957709,0.06931522681143112,0.9747941641739866
Ses01F_script01_1_M030,fru,Ses01F,Ses01,"Mom, what do you want?  A diagram?",0.4125966131533226,0.9369072712964063,0.28909096695446157,0.5972939179027531,0.5852502546159022,0.6770651433622547,0.9687823363364203,3.2045748145341206,0.752578338032385,0.9832498819398908,0.995326694343362,0.01199522446914312,0.9969470638138251
Ses01F_script01_1_M031,fru,Ses01F,Ses01,"All right, then, Mom. [BREATHING]",0.1407264932755174,0.6514480576869108,0.20192016379421654,0.2794170358067229,0.8252893741614643,0.43992834858684027,0.8275399165267168,2.571109941479946,0.864373498517691,0.8001464570076398,0.9175952629911786,0.14310831365853682,0.9461693783895728
Ses01F_script01_1_M032,fru,Ses01F,Ses01,"I've given it three years of thought.  And I'd hope that if I waited, father would forget about Larry and then we could just have a regular wedding and everyone would be happy.",0.41800501482627006,0.17564636764289535,0.2685834973124983,0.4992754627270237,0.5804750774971127,0.6039431782292628,0.592117905789671,2.3047217941102196,1.4162620641994323,0.9005335511014912,0.9599583780533347,0.07122510324747425,0.9738428805083158
Ses01F_script01_1_M033,fru,Ses01F,Ses01,"But if I can't do that here, I may have to go somewhere else.",0.20512677031562404,0.9546722200713775,0.15451599553182319,0.31473958448954104,0.768429187370266,0.4662790411024777,0.9775722587952024,2.735578661105471,0.5172022298990697,0.7541909241186766,0.8721995213835939,0.1760152452718921,0.9165148274974539
Ses01F_script01_1_M034,neu,Ses01F,Ses01,"I'll get out.  I'll get married and I'll move somewhere else, maybe New York.",0.45855419896462934,0.33470263357123736,0.18797444871170732,0.6148798511690082,0.5446734584621212,0.6901842850261465,0.670817386537023,2.4978768599311088,1.4525226953652193,0.9807433591411769,0.9944564185069869,0.013790045878871655,0.996378560289793
Ses01F_script01_1_M035,fru,Ses01F,Ses01,"I've been a good son for too long, a good sucker.",0.18357094666208776,0.9977015740860583,0.17296530280748068,0.26889733474375516,0.7874612197730908,0.43208063038972366,0.998862761235232,2.711094610580007,0.3697608567929288,0.6971793491335563,0.8432483845529114,0.21683896945191586,0.8976026359542116
Ses01F_script01_1_M036,fru,Ses01F,Ses01,The business?  The business doesn't inspire me.,0.5579825473489465,0.8284865916364845,0.2296805728194487,0.49423527858579974,0.45688634447266174,0.6001831907006111,0.915136847164966,2.5656137033255484,0.44927937441368176,0.715056756770295,0.7923897820993199,0.20403766798626527,0.8643794973655893
Ses01F_script01_1_M037,fru,Ses01F,Ses01,"Yes.  I like it for an hour a day.  I don't care if I have to grub for money all day long, when I come home I want it happy.",0.128062957980748,0.5316229241968614,0.30858506270779623,0.26150437661183057,0.8364702419370655,0.4265654687216166,0.7682516154270449,2.4905219023971736,0.8101059285878587,0.7609100783806018,0.8894038371119143,0.1712039258094242,0.9277534643885477
Ses01F_script01_1_M038,fru,Ses01F,Ses01,"I want some kids, I want a family, I want somebody that I can give myself to and Annie is in the center of that.  Now it's just where to find it.",0.2888308858923592,0.9991187071851608,0.179008848231678,0.42025136936528273,0.6945252871755327,0.5449910452956851,0.9995639447969,2.9957319044874775,0.6394767936537997,0.8750231092020866,0.942581239868552,0.08949211734213174,0.9624913481748529
Ses01F_script01_1_M039,neu,Ses01F,Ses01,"On this, I would.",0.2821301018202753,0.895227669323166,0.18546061931066257,0.35396828025284766,0.7004415324387153,0.49554372721362466,0.9481596779714359,2.735479376843905,0.5741027995762479,0.7705835055142486,0.8842075826958279,0.16427716889589178,0.9243590360661236
Ses01F_script01_1_M040,neu,Ses01F,Ses01,Then help me stay here.,0.2192617962195841,0.700625764375589,0.1993494030420296,0.2002992238025365,0.7559491135237348,0.3809063013570934,0.8518725635818676,1.7543491850684678,-0.04560114976676918,0.4623209267775857,0.39205309087326373,0.3850117564362783,0.6028614702658388
Ses01F_script01_1_M041,fru,Ses01F,Ses01,I know that.  Then just help me stay here.,0.2007507521358354,0.9756158075143714,0.1720137586056855,0.25832361114176117,0.7722928541515363,0.4241926112696025,0.9879349404986252,2.4965422794520973,0.20128314721198334,0.6084589693723736,0.7404537439596666,0.2803681091654349,0.8304525290728176
Ses01F_script01_1_M042,fru,Ses01F,Ses01,Well I am thinking like that.,0.02828950559520117,0.9972779486670875,0.19921721347265203,0.13830773512138952,0.9245620545842667,0.334660525847182,0.998653155531805,2.487979549295964,0.09498922501648493,0.5317210615348759,0.7597633256213486,0.33531707671330047,0.8430664208568039
Ses01F_script01_1_M043,fru,Ses01F,Ses01,No.  You don't.  I'm a pretty tough guy.,0.5185228086500672,0.9795510267994761,0.24901115603652,0.5322681381707084,0.49172607213024394,0.6285557806122739,0.9898820484139099,2.9635182530628956,0.5063938873909034,0.8310117372408621,0.9039443329860375,0.12100691254290247,0.9372519737118051
Ses01F_script01_2_F003,ang,Ses01F,Ses01,He's not going to marry her.,0.28884458958563974,0.5660884331814022,0.33631038340930414,0.40222565458736637,0.6945131879331774,0.5315438257376438,0.7853048113193624,2.7339891815660553,0.9291915483846429,0.8785911600148011,0.9529992049605484,0.08693717788858067,0.9692968339995698
Ses01F_script01_2_F004,ang,Ses01F,Ses01,It's got that about it.,0.20311736621582763,0.9995690360471652,0.19625955364336395,0.24521898391356065,0.7702033271365013,0.4144165329428895,0.9997867631020981,2.602882235962155,0.21122505658109653,0.6131855598023199,0.7938680864693057,0.27698358551257257,0.8653451926185216
Ses01F_script01_2_F005,ang,Ses01F,Ses01,"What is going on here, Joe?",0.6171458600556132,0.998015572758615,0.2949976191347982,0.7282720868634553,0.40464996962613553,0.7747751214144193,0.9990181246994837,3.275416083806315,0.6893897000194888,0.9864935298549242,0.9959093620579778,0.009672577044387844,0.9973276887091211
Ses01F_script01_2_F006,ang,Ses01F,Ses01,She is not his girl.  She knows she's not.,0.6279491242756129,0.744672185487964,0.5173010258920482,0.7806538619567819,0.39511156933134656,0.8138520312178994,0.8736663008489352,3.259820050358681,0.7358736275986569,0.9982176193448254,0.9996292196338435,0.001277422275859569,0.9997576678633006
Ses01F_script01_2_F007,ang,Ses01F,Ses01,"Then why is she still single?  New York is full of men, why is she still single?  Probably a hundred people told her she's foolish, but she waited.",0.41337802854749817,0.5689308120635966,0.48011071970024666,0.5028057030666089,0.5845603286199834,0.6065767446383582,0.7867111925191871,2.919380321947188,0.821297258419501,0.9072449039778014,0.963093886205543,0.06641937004735125,0.9758911361988183
Ses01F_script01_2_F008,ang,Ses01F,Ses01,"Because she knows what I know, that's why.  She's faithful as a rock.  In my darkest moments, I think of her waiting and I know that I'm right.",0.3474555308366438,0.7978055847499904,0.4798982151410907,0.4344864516782653,0.6427645119847094,0.5556104453942589,0.8999561858016417,2.998993058621578,0.4435854588394155,0.8211008798888811,0.9001883788416155,0.12810368380435996,0.9347984146470136
Ses01F_script01_2_F009,ang,Ses01F,Ses01,"Nobody in this house dares take away her faith, Joe.  You know strangers might, but not his father, not his brother.",0.19060196781273356,0.6173506552472942,0.23017460868085102,0.2507113472580981,0.7812534021311013,0.4185138470686526,0.810668856143341,2.076289847809462,0.3812393199531714,0.5814371811727171,0.6473274027085996,0.2997173383105988,0.7696181924537812
Ses01F_script01_2_F010,ang,Ses01F,Ses01,"I want you to-- I want you to act like he is coming back, both of you.  Don't think I haven't noticed you since Chris invited her here.",0.46007692901776825,0.45226169107248865,0.31677812523118815,0.6306720388282538,0.5433290121455296,0.7019652888516277,0.7289844554575565,2.7535209223992774,1.2154412897919238,0.9876695442576928,0.9968115618379078,0.008830479845303479,0.9979170463964581
Ses01F_script01_2_F011,ang,Ses01F,Ses01,I won't stand for any nonsense.,0.48680627001644916,0.7904923140990348,0.18299153209059865,0.583126375454091,0.5197291863086917,0.6664961281386014,0.8963376511941817,2.8688596937397888,0.9218920013605221,0.9269832707056991,0.9683925768444562,0.05228550969927006,0.9793524804934336
Ses01F_script01_2_F012,ang,Ses01F,Ses01,"Because if he's not coming back, I'll kill myself.  Oh laugh, laugh all you like but why does this happen the very night he comes back.  She goes to sleep in his room and his memorial breaks in pieces.  Look at it, Joe, look.",0.6903117036940083,0.9654546695972072,0.4326254006749069,0.750807420787327,0.3400505031762648,0.7915865259452028,0.9829073090927469,3.3665590344295158,0.570398893885288,0.9764993441194749,0.991979620037927,0.01682901645119953,0.9947606035465114
Ses01F_script01_2_F013,ang,Ses01F,Ses01,"Just believe with me, Joe. Only last week a man came back in Detroit missing longer than Larry.  Believe with me. You, above all, have got to believe. Just believe.",0.7138430970618462,0.3577248544841822,0.8744947807406052,0.8090164566761272,0.319274204007254,0.835010584047884,0.6822085556992354,3.2258686271824146,0.7614293567328401,0.9949666066276132,0.9986823853300144,0.003605343342903658,0.9991391528868955
Ses01F_script01_2_F014,fru,Ses01F,Ses01,I can't help it.,0.1094739825103347,0.9828932760894677,0.18480159188674314,0.20966068077861783,0.8528827896167355,0.3878899671307662,0.9915357605900089,2.6098927689234253,0.27450303297100387,0.6295546725616549,0.81264322838556,0.26526231409473855,0.8776099641972129
Ses01F_script01_2_M001,neu,Ses01F,Ses01,Well maybe...maybe he just wanted to see her.,0.15363078119349233,0.6499254777306015,0.19725197467717565,0.3124378769573248,0.8138959414753517,0.46456196264398414,0.8267865588940672,2.6349538575069293,0.9405989526913754,0.8483836399449602,0.9393927651541923,0.10856758307937862,0.9604084923311803
Ses01F_script01_2_M003,fru,Ses01F,Ses01,[BREATHING] You don't look at me like that.  He didn't tell me anything more than he told you.,0.05168757321277038,0.8245122168050535,0.18110347574996613,0.1073134087880116,0.9039034711676219,0.31153869592845246,0.9131703654693006,1.9343548529742378,-0.0768765321358014,0.3444165874989481,0.5843225729202701,0.4694383702878562,0.7284605890037003
Ses01F_script01_2_M004,neu,Ses01F,Ses01,How do you know he's even thinking about it?,0.237641547772889,0.8245008446800616,0.2659633066319256,0.29928620269825035,0.7397212934811923,0.4547507871374084,0.9131647386533646,2.5461812095736436,0.3652529069496696,0.6627158804683642,0.7930011777932926,0.2415168903730953,0.864778888675877
Ses01F_script01_2_M006,fru,Ses01F,Ses01,Now listen.,0.43585556599914765,0.9515830608725743,0.14994736065928876,0.49831236741243723,0.5647144981849529,0.6032247071833083,0.976043773114536,2.8740751850089623,0.6710143419452361,0.851344978441981,0.9211997850351181,0.10644708621470483,0.9485240151596419
Ses01F_script01_2_M007,fru,Ses01F,Ses01,You can't read her mind.,0.3087889072727778,0.9731368965002716,0.24065900176048846,0.23259386915504182,0.6769039837304156,0.40499817188509324,0.9867083996359317,1.9569808076218829,-0.47061098889963715,0.4832831937484524,0.2599017156126705,0.370001509741111,0.5165342169960296
Ses01F_script01_2_M008,neu,Ses01F,Ses01,How do you know why she waited?,0.27507118112003376,0.794018718328639,0.3781159501599025,0.45760001281862056,0.7066739831051935,0.5728532085940488,0.8980824814286609,3.107442569967467,0.763173232990384,0.9509299410739663,0.9843779604049591,0.035138250280472516,0.9897948557810261
Ses01F_script01_2_M009,fru,Ses01F,Ses01,"Hey look, it's a nice day, huh?  Why are we arguing?",0.5287414813077764,0.4408855728256445,0.15826725618028978,0.6600862745022398,0.48270381845711746,0.7239083679535251,0.7233556636981017,2.5589272423467033,1.3606215843348348,0.9703143201850822,0.989460093155687,0.02125786640334321,0.9931147346718643
Ses01F_script01_2_M010,fru,Ses01F,Ses01,What do you want me to do? What do you want?,0.37948230015464723,0.8074529304420084,0.19328845741509876,0.5474158262596772,0.6144874894401294,0.6398559864592365,0.9047295978525324,2.9624189961513068,0.9609362204370926,0.9704644074346286,0.9912132008595711,0.021150394885848484,0.9942599438871601
Ses01F_script01_2_M011,fru,Ses01F,Ses01,Kate.,0.30136052929079943,0.9999405711860683,0.45405678707834574,0.48801972532771204,0.683462635013047,0.5955463754416345,0.9999705950457214,3.4009498742502786,0.49295515772145093,0.9596433719450748,0.9873091440407902,0.028898908556679044,0.9917096374593228
Ses01F_script01_2_M012,fru,Ses01F,Ses01,[BREATHING],0.2392660293946943,0.9041551790001954,0.27340384167383414,0.3701481172696137,0.738287008836777,0.5076139182411855,0.9525769222204974,2.964988508407862,0.6098704670598029,0.8543899081564367,0.9330395795773957,0.10426673299971397,0.9562583042663438
Ses01F_script01_2_M013,fru,Ses01F,Ses01,Calm yourself.,0.17601378155034694,0.6985244809062452,0.38351600954076875,0.14394919383305513,0.794133579576728,0.3388690654173483,0.8508328691254741,1.7013179099881484,-0.4627630709058796,0.32820188262580413,0.29107553691533017,0.48104907635192257,0.5368983665304232
Ses01F_script01_2_M014,fru,Ses01F,Ses01,Okay. Calm yourself.,0.36133525882766204,0.5527486814053855,0.536829736336384,0.47343401726917994,0.6305098453520049,0.5846654078301385,0.7787044329441775,2.918296620763629,0.7391397852800904,0.8840424782896136,0.9446757247322463,0.08303370541432353,0.9638595603855952
Ses01F_script01_2_M015,fru,Ses01F,Ses01,"I know. All right, all right. All right. Okay.  Calm yourself. What does that mean, me above all?",0.29896873505808375,0.9738086946782765,0.4252188460902682,0.35261499441411204,0.6855743940471523,0.4945341732501635,0.9870407987870586,2.8745463161181384,0.07649123458104928,0.6943806277749895,0.7811381475746044,0.218843022643372,0.8570294209747907
Ses01F_script01_2_M017,ang,Ses01F,Ses01,"What have I got to hide?  What the hell is the matter with you, Kate?",0.6670629926951467,0.73649280419954,0.19614325403345723,0.7646476979849033,0.36057721689252104,0.8019114006318905,0.869619223190746,2.9180300901336325,1.0527579736676382,0.9887455370740569,0.9966484948265785,0.008060004131092868,0.997810523651922
Ses01F_script01_3_F000,neu,Ses01F,Ses01,You're the only one who still loves his parents.,0.17356534842983842,0.9769682772953391,0.22394617310614284,0.2346473331430957,0.7962953461245826,0.40653006015926707,0.9886041292845394,2.6917394890349224,0.2899105882319586,0.6551706342772682,0.8356544043561724,0.24691974145125042,0.8926419047436808
Ses01F_script01_3_F001,neu,Ses01F,Ses01,It's not so bad; it's a good thing.,0.38068776362349804,0.8167511601856918,0.23044793473977473,0.5505577560557691,0.6134231636148517,0.6421998724201838,0.9093302707554606,3.0051919001263245,0.9107937102753914,0.9680967359034215,0.9898960692974365,0.022845790418494508,0.9933995339994096
Ses01F_script01_3_F002,neu,Ses01F,Ses01,"[BREATHING] You know, it's lovely here.  The air is sweet.",0.2510112556845478,0.9907145818979264,0.20829248146470375,0.33554956835114075,0.727916932938966,0.48180333100908707,0.9954056660118378,2.815431890209251,0.4174177634839907,0.7493447041326639,0.8670801227139571,0.17948543089781716,0.9131706048234833
Ses01F_script01_3_F003,neu,Ses01F,Ses01,"I'm not sorry, no. But I'm...I can't stay.",0.5465925202874762,0.9422319500970169,0.24321217397307632,0.43240768372694854,0.4669428084513599,0.5540596803124866,0.9714169351955642,2.4436299628561424,0.07274171471595597,0.6118237017048564,0.6463621370811928,0.2779587579991719,0.7689876373034812
Ses01F_script01_3_F004,neu,Ses01F,Ses01,"For one thing, your mother much as told me to go.",0.24973069001297735,0.6962126468375649,0.13789954048780784,0.29425067981071346,0.729047567877672,0.4509942769134029,0.849688996297093,2.3346298609514453,0.6664054863006998,0.6779581333376645,0.8225595402884079,0.23060251856033806,0.8840877474775722
Ses01F_script01_3_F005,neu,Ses01F,Ses01,"And then, you.  You've been kind of...",0.36708443946524316,0.9999904343147386,0.1845232575226134,0.4778555945890791,0.6254337882296789,0.5879639134231807,0.9999952668328521,3.0420384553141036,0.6730110716393993,0.9001973765978825,0.9573273868788688,0.07146582445567212,0.9721241981183605
Ses01F_script01_3_F006,neu,Ses01F,Ses01,Sort of embarrassed ever since I got here.,0.08408558838151403,0.9999987055415914,0.18484853926669945,0.2211032063182258,0.8752986688464829,0.3964261142475569,0.999999359354795,2.79293575503107,0.42324126541448825,0.7273044286501066,0.8807840815726725,0.1952675966665489,0.9221226503459953
Ses01F_script01_3_F007,neu,Ses01F,Ses01,I knew they would.,0.15712724538951228,0.10331292048369793,0.26680726543274225,0.1376333836404273,0.8108088490522769,0.33415745828312077,0.5563280254044526,1.1734212064215583,0.43318083458867795,0.3140971365004296,0.48920388400468845,0.49114892477045563,0.6663247608103468
Ses01F_script01_3_F008,neu,Ses01F,Ses01,"Well sure, from your mother's point of view.  Why else would I come?",0.263262187107492,0.9999841216026225,0.11632822894516773,0.35168896072801703,0.7171003606959467,0.4938433502537674,0.9999921433647967,2.7896892784951604,0.5570645773995796,0.7846055496399424,0.8887713783074275,0.15423654009416424,0.9273403137021474
Ses01F_script01_3_F009,neu,Ses01F,Ses01,"I, umm. I guess, I guess that's kind of why I came.",0.2024032825753589,0.9931444622372885,0.14444965928324163,0.3102597625740986,0.7708338046910669,0.46293708492375896,0.9966079469774437,2.844051569954371,0.568863326913311,0.7953025247273405,0.9111549237065006,0.1465768611492746,0.9419622575822748
Ses01F_script01_3_F010,hap,Ses01F,Ses01,[BREATHING],0.06768361579393964,0.9660342517775792,0.38888500495883666,0.16405876149710008,0.8897802715341978,0.3538708434287807,0.9831940806724736,2.628304554432583,-0.08153395904024857,0.5401138886302644,0.7332714090659028,0.3293073066179787,0.8257607031858765
Ses01F_script01_3_F011,hap,Ses01F,Ses01,[LAUGHTER],0.5756445590692012,0.9996321588886705,0.1889358780424073,0.724927885789643,0.4412922301042315,0.7722803406725822,0.9998179956651209,3.182939983667408,0.8058039098052525,0.9954204097222642,0.9989515370140661,0.0032803929732127327,0.9993149749360517
Ses01F_script01_3_F012,hap,Ses01F,Ses01,[LAUGHTER],0.71635241060066,0.685176498363768,0.19410673110882945,0.8187014065533968,0.317058685020499,0.8422355761778951,0.8442284182477517,2.8750308446748027,1.1164643857296077,0.9965908813242523,0.9991567338779528,0.0024422647535908724,0.999449018805092
Ses01F_script01_3_F013,hap,Ses01F,Ses01,No. No,0.2002573193916187,0.9970829108629247,0.26031774092037135,0.2906322436703816,0.772728514979324,0.4482949162591776,0.9985566527387579,2.811939557824299,0.29713825425770707,0.7155780852074967,0.8389608208335065,0.2036643654010783,0.89480180547942
Ses01F_script01_3_F014,neu,Ses01F,Ses01,"Chris, I've been ready a long, long, time.",0.5690948890659376,0.26726885161730357,0.24943975408242147,0.7305214047299212,0.44707505398205954,0.7764531170766632,0.6374518124514623,2.5119239597843417,1.4785067483848917,0.996106894505802,0.9991084595788146,0.0027888284889084508,0.9994174838502727
Ses01F_script01_3_F015,neu,Ses01F,Ses01,I almost got married two years ago.,0.23402802925864766,0.46528492199542826,0.24061646109574233,0.43644437930367574,0.7429117353105847,0.5570710633493318,0.7354282224182995,2.642033439425502,1.2302306732431605,0.951600826895807,0.9845312294385242,0.034657855593002995,0.9898949780434914
Ses01F_script01_3_F016,neu,Ses01F,Ses01,You started to write me.,0.24962762382063255,0.99318580380217,0.18015863541615668,0.42209902032080304,0.7291385669108739,0.5463693966327398,0.9966284023783704,3.0875764004725097,0.7408875220358564,0.935213885615565,0.9790180756386182,0.046391893306457675,0.9862935367156097
Ses01F_script01_3_F017,hap,Ses01F,Ses01,Every day since.,0.21287448656036795,0.6628353776260343,0.2332991972977009,0.3603709094443999,0.7615885864733632,0.5003201014960474,0.8331742507736727,2.7179582028111797,0.9256890529637093,0.8720239650564591,0.9497996628309854,0.09163968533002165,0.9672067484198961
Ses01F_script01_3_F019,hap,Ses01F,Ses01,beating around the bush.,0.3779156002775566,0.6920618843960229,0.33635951792387936,0.4842792562826264,0.6158707575214397,0.5927559779944861,0.8476352397415221,2.902794639154553,0.8459518345147485,0.9096926690903162,0.9646805677443345,0.06466662268268247,0.9769276283184628
Ses01F_script01_3_F020,hap,Ses01F,Ses01,"I will never forgive you.  All I'd done was sit around wondering if I was crazy waiting so long, wondering if you were thinking about me.",0.2985437129466626,0.9181059748332726,0.25627563489658955,0.46860526910002015,0.6859496538714345,0.5810631519628299,0.9594796392034934,3.072783650914176,0.7240204314544519,0.9276688123937336,0.9707332287905807,0.05179462052819323,0.9808815001723519
Ses01F_script01_3_F021,hap,Ses01F,Ses01,Not like that you're not.,0.22435394969591593,0.9762761454218403,0.18195688589209463,0.3246227190086431,0.7514531577430887,0.47365187937476866,0.9882616692202651,2.8251860451898136,0.5087199825619437,0.7748178845661202,0.8921351293097585,0.1612450982587905,0.9295376679418758
Ses01F_script01_3_F022,neu,Ses01F,Ses01,"Like Larry's brother.  Do it like you, Chris.",0.24015083374663337,0.9999463361805476,0.2260616678592622,0.3478880350852961,0.7375057988321432,0.49100785206292313,0.9999734475084608,2.9041103551321004,0.4520943470524805,0.7898691379207825,0.8882332131715077,0.15046749361140524,0.9269887599033472
Ses01F_script01_3_F028,neu,Ses01F,Ses01,"Yeah, sure.",0.42495518523920683,0.9970397614473897,0.2490949334748315,0.4406568679671269,0.5743386444556192,0.560213588383212,0.998535302831055,2.82011893734925,0.32784954750480777,0.7445651231091688,0.82941911931786,0.18290789900977794,0.88856873464121
Ses01F_script01_3_F029,neu,Ses01F,Ses01,How many?,0.26406855526413636,0.9931977379974681,0.40844908962117477,0.3705417536155437,0.7163884034479877,0.5079075717486864,0.9966343073011825,3.124157104492369,0.32086344925508303,0.8164923186024629,0.9060179582712632,0.13140369147600528,0.9386065595027692
