J,alpha_text,alpha_audio,privacy_gate,complexity_gate,epistemic_gain,action_gain,privacy_cost,drag_cost,balance_cost,overcompression_cost,t,x_raw,trajectory
-1.0643539256550336,0.8903044826132122,0.7436560080081555,0.8220056672631488,0.5462159604054788,0.6786463906731451,0.7223897051889364,0.15125269421108453,0.12260874633259639,0.02150577510398996,0.02632927055223526,25,"[2.093855015539853, 1.065058311870768, 1.529995578284918, 0.18539302826550697]",text_dominant
-1.0824942200564867,0.8930419441258708,0.7544085058964108,0.8289016322198436,0.5483740134956696,0.6838695147560462,0.7283537464558897,0.1453927701177296,0.1220256579891987,0.01921923019532149,0.026003661447234077,26,"[2.1221967932462396, 1.122264443759411, 1.5778628484491215, 0.1941031867160603]",text_dominant
-1.0995954537121329,0.8956714260532274,0.7645274087410233,0.8353820218231103,0.5505452782917098,0.6888090108786225,0.7339899304211187,0.1398859858737577,0.12143899995063819,0.017198753276783673,0.025698709456155187,27,"[2.1500283500175135, 1.177663355207701, 1.6242616256795157, 0.20287408368560578]",text_dominant
-1.115723289800789,0.8981977841738512,0.7740479484795125,0.8414760741533746,0.5527286020506784,0.6934801304847225,0.7393159802508649,0.13470749609016147,0.12084908367865006,0.015413181702931291,0.025413344846690358,28,"[2.1773584233429624, 1.2313110052618126, 1.6692520472090162, 0.21170154256580642]",text_dominant
-1.1309408469437177,0.9006256978044302,0.7830053480420938,0.8472111437673481,0.5549228813770009,0.6978980417777912,0.7443495371136523,0.129834055923479,0.12025620730171903,0.013834546678214368,0.025146493368945363,29,"[2.2041961905352183, 1.2832668182802354, 1.7128930041865804, 0.22058158418988838]",text_dominant
-1.145308270478613,0.9029596671410215,0.7914342209491881,0.8526127265183826,0.5571270623038468,0.7020776060802036,0.7491078935610928,0.12524399998441735,0.11966065559308625,0.012437925148287517,0.024897094217859832,30,"[2.2305511922650902, 1.3335922905064557, 1.7552417949245254, 0.2295104264020964]",text_dominant
-1.1588824745646487,0.9052040119333117,0.7993681333372036,0.8577045150767322,0.5593401396142204,0.7060332149725258,0.7536077993091332,0.12091719515888316,0.11906270015418524,0.011201233198210134,0.024664113386881636,31,"[2.2564332574517567, 1.3823498626015596, 1.7963538768392324, 0.23848448063820693]",text_dominant
-1.1717170168588502,0.9073628714838593,0.8068392988759306,0.8625084752475971,0.5615611556049416,0.7097786772663478,0.7578653263577572,0.11683497575586266,0.11846259974860397,0.010104988649861505,0.024446553206325664,32,"[2.2818524317298197, 1.4296020237005802, 1.8362826981886877, 0.24750034632495255]",text_dominant
-1.183862073432554,0.9094402058897018,0.8138783799211047,0.8670449354593981,0.5637891984585262,0.7133271458976099,0.7618957816275386,0.11298006746375033,0.11786060074198972,0.009132062582452435,0.024243458795130676,33,"[2.3068189109251294, 1.4754106129990041, 1.8750795935733506, 0.25655480375388895]",text_dominant
-1.1953644873435134,0.9114397984018361,0.8205143717659711,0.8713326836527109,0.5660234003568273,0.7166910761125833,0.7657136568292918,0.10933650501788264,0.11725693761172762,0.00826743320891407,0.024053922067528374,34,"[2.331342980403578, 1.5198362870658766, 1.9127937297839155, 0.26564480596127926]",text_dominant
-1.2062678694911855,0.9133652587531425,0.8267745504945427,0.8753890672880351,0.568262935440373,0.7198822076554854,0.7693326068807999,0.10588954721780702,0.11665183349831111,0.007497950756725928,0.023877083842015607,35,"[2.3554349606884353, 1.562938124173805, 1.9494720908841885, 0.274767470026277]",text_dominant
-1.2166127349231683,0.9152200272975021,0.8326844683979824,0.8792300933645627,0.5705070176932197,0.722911564944571,0.7727654497102963,0.1026255919352041,0.11604550077683723,0.006812118482856084,0.023712134508113127,36,"[2.379105159415779, 1.6047733404539555, 1.9851594934157586, 0.2839200681037102]",text_dominant
-1.2264366615823215,0.9170073798049403,0.8382679840182728,0.8828705262554559,0.5727548988153177,0.7257894703739736,0.7760241816590423,0.09953209297725527,0.11543814163187606,0.006199892448849463,0.023558313622507415,37,"[2.402363829462878, 1.6453970961972741, 2.0198986243166104, 0.293100018437048]",text_dominant
-1.2357744616299597,0.9187304327669852,0.8435473165726585,0.8863239818670832,0.5750058661242581,0.7285255668791498,0.7791200038884464,0.0965974800737689,0.11482994862440174,0.005652500960689632,0.023414908732086966,38,"[2.425221132932837, 1.6848623739863045, 2.0537300955909474, 0.3023048765166958]",text_dominant
-1.2446583580048824,0.9203921490788914,0.8485431167666919,0.8896030171576199,0.5772592405202245,0.7311288467446138,0.7820633561993625,0.09381108280773826,0.11422110524164573,0.005162283444199492,0.02328125365890017,39,"[2.4476871105746647, 1.723219913341798, 2.086692510936342, 0.3115323265172887]",text_dominant
-1.2531181608905069,0.9219953439815128,0.8532745478691935,0.8927192144495548,0.5795143745337151,0.7336076843310683,0.7848639555030721,0.0911630589698374,0.11361178642458652,0.004722547818310959,0.023156726429320346,40,"[2.4697716561794816, 1.7605181892926347, 2.1188225405473413, 0.32078017309053464]",text_dominant
-1.261181440317907,0.923542691160595,0.8577593724185574,0.8956832602603598,0.5817706504703378,0.735969870960117,0.7875308368515336,0.08864432757116901,0.11300215906921082,0.004327445024716513,0.023040746987294993,41,"[2.491484495465185, 1.7968034245410358, 2.1501550011097024, 0.33004633356956137]",text_dominant
-1.2688736923381276,0.9250367289167695,0.8620140411313195,0.8985050185855106,0.5840274786602514,0.7382226506468816,0.790072395472534,0.08624650657019033,0.11239238249950022,0.003971859175702302,0.022932774796959824,42,"[2.512835168966582, 1.8321196268942885, 2.180722938656113, 0.33932883061391084]",text_dominant
-1.276218497106424,0.926479866334023,0.8660537815216917,0.9011935987162142,0.586284295815981,0.7403727557248488,0.7924964286763794,0.08396185524383314,0.11178260891113614,0.0036513117257470627,0.0228323064126751,43,"[2.5338330184674076, 1.866508645260787, 2.210557712489339, 0.3486257853091701]",text_dominant
-1.2832376679014224,0.927874389387438,0.8698926844704609,0.9037574177750595,0.5885405634977748,0.7424264416835004,0.794810176829132,0.08178322104712879,0.11117298378614784,0.003361878105079416,0.02273887307305795,44,"[2.5544871765366963, 1.9000102388689966, 2.2396890788073307, 0.3579354107169641]",text_dominant
-1.2899513906051914,0.929222466943311,0.8735437875436854,0.9062042582184333,0.5907957666853916,0.744389520753077,0.7970203628413205,0.07970399074988059,0.11056364627880397,0.0031001153396862883,0.02265203835892594,45,"[2.5748065587743176, 1.9326621555053136, 2.2681452730083294, 0.367256005870259]",text_dominant
-1.2963783535269757,0.9305261566138349,0.877019154282887,0.9085413205934374,0.593049412451649,0.7462673939310114,0.7991332298113107,0.07771804560587803,0.10995472957400869,0.0028629992984440587,0.02257139594235591,46,"[2.594799858389535, 1.9645002154523672, 2.295953089919803, 0.37658595019454677]",text_dominant
-1.3025358677125074,0.9317874104380389,0.8803299490098841,0.9107752718583766,0.5953010287338628,0.7480650812679545,0.801154576608843,0.07581972029201618,0.10934636121924905,0.002647870336630036,0.022496567444275327,47,"[2.6144755427822965, 1.9955583985810188, 2.3231379614211876, 0.3859236983389802]",text_dominant
-1.3084399780514233,0.9330080803685571,0.8834865069206079,0.9129122895819624,0.5975501631967314,0.749787250320545,0.8030897912899378,0.07400376534952342,0.10873866343183423,0.0024523862367606237,0.022427200410729178,48,"[2.6338418518385422, 2.025868932617423, 2.34972403109284, 0.39526777539103386]",text_dominant
-1.3141055656100291,0.9341899235493071,0.8864983994144944,0.9149581023336375,0.5997963821814233,0.7514382427443815,0.8049438823129644,0.07226531286182691,0.10813175338284343,0.0022744814743014224,0.022362966412586564,49,"[2.652906797672966, 2.0554623811046646, 2.3757342256576695, 0.40461677245332006]",text_dominant
-1.319546441682866,0.9353346073743996,0.8893744947238471,0.9169180265680558,0.6020392697356066,0.7530220990466672,0.8067215075800582,0.07059984511154958,0.10752574345920415,0.0021123319548514707,0.02230355926961662,50,"[2.6716781655833635, 2.0843677299332652, 2.401190323085659, 0.4139693425611879]",text_dominant
-1.3247754340954956,0.9364437143237591,0.892123013993882,0.91879700029303,0.6042784267170026,0.7545425815523221,0.8084270013685266,0.06900316597079088,0.10692074150590461,0.00196432447773076,0.022248693396836963,51,"[2.6901635160238304, 2.1126124716486316, 2.4261130173107635, 0.4233241969107959]",text_dominant
-1.3298044662997026,0.9375187465731716,0.8947515830159741,0.9205996137936754,0.606513469966418,0.756003195657553,0.8100643992407616,0.06747137479293931,0.1063168510494337,0.0018290302787280779,0.0221981022693682,52,"[2.7083701874102974, 2.1402226869541385, 2.4505219795664033, 0.4326801013813386]",text_dominant
-1.334644629799003,0.9385611303802553,0.8972672798504423,0.9223301376681158,0.6087440315436854,0.7574072094591179,0.8116374610378139,0.06600084258901412,0.10571417150422362,0.0017051820915785414,0.02215153700059341,53,"[2.7263052996115147, 2.167223123015436, 2.4744359163958927, 0.44203587332461436]",text_dominant
-1.3393062504274251,0.9395722202496585,0.8996766785952607,0.9239925484111589,0.6109697580221942,0.7587576718557687,0.8131496920714357,0.0645881902876487,0.10511279836326194,0.0015916542438977894,0.022108765027648764,54,"[2.743975757993761, 2.193637268336721, 2.4978726244174663, 0.4513903786044493]",text_dominant
-1.343798948979487,0.9405533028817601,0.9019858895616333,0.9255905517649854,0.6131903098365828,0.7600574292204785,0.8146043626318499,0.0632302688925785,0.10451282337433981,0.0014874453702054947,0.02206956889789215,55,"[2.761388257893377, 2.2194874240679208, 2.520849041958143, 0.4607425288638278]",text_dominant
-1.348131696662831,0.9415056009121685,0.9042005961167074,0.9271276040375015,0.6154053606787432,0.7613091407431838,0.816004525929537,0.061924141367130627,0.1039143347032466,0.0013916633827893727,0.022033745149749016,56,"[2.778549289437854, 2.2447947716907146, 2.5433812976768864, 0.4700912789999123]",text_dominant
-1.3523128658146977,0.9424302764480553,0.9063260884484464,0.928606931572548,0.617614596939238,0.7625152925412562,0.8173530345864587,0.06066706608919338,0.10331741708469433,0.0013035123911111037,0.02200110328145474,57,"[2.7954651426125023, 2.269579437111766, 2.5654847563138437, 0.4794356248352949]",text_dominant
-1.3563502762912196,0.943328434410107,0.9083672944948308,0.9300315485396157,0.6198177171885714,0.763678210631397,0.8186525557876657,0.05945648173420513,0.10272215196247433,0.001222281304175524,0.02197146480125489,58,"[2.8121419125190785, 2.293860551211344, 2.5871740616993297, 0.4887746009625549]",text_dominant
-1.3602512379088962,0.944201125687273,0.910328808268985,0.9314042731969222,0.6220144316962695,0.76480007285201,0.8199055851988539,0.05828999345542066,0.1021286176193975,0.0011473338872852567,0.021944662352994145,59,"[2.8285855047474886, 2.317656306953806, 2.6084631771752718, 0.498107278753962]",text_dominant
-1.3640225892864761,0.9450493501137984,0.9122149157966406,0.9327277427662877,0.6242044619830811,0.7658829198205226,0.8211144597497425,0.057165360243818034,0.10153688929828614,0.0010781000769277513,0.021920538911172082,60,"[2.844801640828704, 2.3409840131776805, 2.629365423557731, 0.5074327645168963]",text_dominant
-1.3676707334064917,0.9458740592761982,0.9140296188677427,0.9340044270468622,0.6263875404042839,0.766928665003887,0.8222813693758781,0.05608048335967974,0.10094703931456131,0.0010140683849276712,0.021898947040043717,61,"[2.860795863710214, 2.3638601451990238, 2.6498935147873857, 0.516750197786825]",text_dominant
-1.3712016701897152,0.9466761591591564,0.9157766567903122,0.9352366408825368,0.6285634097606311,0.7679391039760242,0.823408367806006,0.05503339573826934,0.10035913716136169,0.0009547792466422084,0.021879748211540626,62,"[2.876573543227207, 2.386300392384253, 2.6700595914039758, 0.5260587497434577]",text_dominant
-1.3746210263479774,0.9474565126386602,0.917459526318357,0.9364265555867446,0.6307318229350433,0.7689159229296154,0.8244973824746293,0.05402225228147794,0.09977324960770659,0.0008998191883004525,0.021862812177279856,63,"[2.8921398815387747, 2.4083197028300174, 2.689875251969057, 0.5353576217423106]",text_dominant
-1.3779340827591817,0.9482159418303173,0.9190814999138684,0.9375762094192931,0.632892542552432,0.7698607065051342,0.825550223634029,0.05304532095501746,0.09918944079040883,0.000848815705782933,0.021848016390177902,64,"[2.9074999185000063, 2.42993232531564, 2.709351582567235, 0.5446460439507972]",text_dominant
-1.3811457995854444,0.9489552303011649,0.9206456424884324,0.9386875172005438,0.635045340660153,0.7707749449947929,0.8265685927337524,0.05210097461866296,0.09860777230041365,0.0008014327621268135,0.021835245471543602,65,"[2.9226585369571403, 2.4511518486761785, 2.7284991845032334, 0.5539232740783551]",text_dominant
-1.3842608393350258,0.9496751251523896,0.9221548267577175,0.9397622791403993,0.6371899984276884,0.7716600409741379,0.827554090129773,0.0511876835237211,0.09802830326394214,0.0007573668237317902,0.021824390719900128,66,"[2.937620467944796, 2.4719912387422083, 2.747328200309421, 0.5631885961947802]",text_dominant
-1.3872835880508954,0.9503763389802735,0.923611747331264,0.9408021889521471,0.6393263058639831,0.7725173154099582,0.8285082221806739,0.05030400841820005,0.09745109041886468,0.000716343366138227,0.021815349658045963,67,"[2.9523902957712957, 2.492462872997878, 2.7658483381706653, 0.5724413196301625]",text_dominant
-1.3902181747915756,0.951059551722839,0.9250189336484886,0.9418088413145058,0.6414540615503332,0.7733480132889851,0.8294324077832,0.049448594205850856,0.09687618818687223,0.0006781137896941805,0.021808025615134903,68,"[2.966972462990908, 2.5125785730928474, 2.784068894865591, 0.5816807779474853]",text_dominant
-1.3930684895543524,0.9517254123985016,0.9263787618621381,0.9427837387395593,0.6435730723872847,0.7741533088077431,0.8303279843947239,0.04862016411006351,0.09630364874186231,0.0006424526934125378,0.021802327340865457,69,"[2.981371275247086, 2.532349635340223, 2.801998777322948, 0.5909063279812832]",text_dominant
-1.395838199777476,0.9523745407430318,0.9276934657617808,0.9437282978985377,0.6456831533550783,0.774934310160709,0.8311962135863424,0.04781751429846274,0.0957335220746648,0.0006091554622301365,0.02179816864912041,70,"[2.9955909059789234, 2.5517868593326143, 2.8196465228805176, 0.6001173489404155]",text_dominant
-1.3985307655453312,0.9530075287515815,0.9289651468207607,0.9446438554526929,0.647784127285845,0.7756920639607428,0.8320382861664768,0.04703950892805573,0.0951658560545929,0.0005780361289074563,0.02179546808857191,71,"[3.0096354010021034, 2.5709005747897673, 2.8370203183312657, 0.6093132415671831]",text_dominant
-1.4011494536083906,0.9536249421306126,0.9301957834434013,0.9455316734319743,0.6498758246461285,0.7764275593224322,0.8328553269110631,0.046285075574641725,0.09460069648820375,0.0005489254767905284,0.021794148638022297,72,"[3.023508682942572, 2.5897006667586298, 2.8541280178336823, 0.6184934273465725]",text_dominant
-1.403697350320563,0.9542273216658996,0.9313872394814345,0.9463929442005348,0.6519580833297435,0.7771417316366966,0.8336483989335547,0.04555320101331727,0.09403808717526642,0.0005216693541931198,0.021794137424448728,73,"[3.0372145555380983, 2.608196599267263, 2.870977159764024, 0.6276573477656255]",text_dominant
-1.4061773735858318,0.9548151845110919,0.9325412720830331,0.9472287950439887,0.6540307484592942,0.777835466062164,0.83441850772474,0.04484292732040187,0.09347806996239005,0.0004961271748528355,0.02179536546187097,74,"[3.0507567077937283, 2.626397437538295, 2.8875749825734074, 0.6368044636155534]",text_dominant
-1.4085922838987146,0.9553890254023464,0.9336595389313005,0.9480402924105606,0.6560936721961923,0.7785096007568777,0.8351666048899513,0.04415334826947407,0.09292068479435542,0.00047217058229536633,0.021797767409343128,75,"[3.0641387180074533, 2.644311868849345, 2.903928439716977, 0.6459342543358171]",text_dominant
-1.410944694555042,0.9559493178029833,0.9347436049250164,0.9488284458353982,0.6581467135573478,0.7791649298716846,0.8358935916087489,0.04348360599664222,0.09236596976364353,0.0004496822586627716,0.021801281346473578,76,"[3.077364057654436, 2.661948222139896, 2.9200442137196556, 0.6550462173920135]",text_dominant
-1.4132370811015234,0.9564965149825737,0.9357949483480711,0.9495942115738706,0.6601897382397893,0.7798022063245033,0.8366003218395625,0.042832887913107895,0.09181396115782182,0.0004285548611227522,0.021805848565140798,77,"[3.0904360951348466, 2.6793144864326135, 2.9359287294227685, 0.6641398676930088]",text_dominant
-1.415471790088469,0.9570310510347164,0.9368149665715639,0.9503384959684669,0.6622226184502614,0.7804221443736917,0.8372876052906143,0.042200423844106404,0.09126469350558565,0.00040869007102131526,0.021811413375982098,78,"[3.103358099393855, 2.696418328160819, 2.9515881664756636, 0.6732147370341057]",text_dominant
-1.4176510471822852,0.9575533418369973,0.9378049813271063,0.9510621585708112,0.6642452327414967,0.7810254220063755,0.8379562101757031,0.04158548337593875,0.0907181996209961,0.00038999774282861947,0.02181792292857692,79,"[3.1161332434102853, 2.713267107463899, 2.967028471114289, 0.6822703735736291]",text_dominant
-1.4197769646900975,0.9580637859567103,0.938766243587222,0.9517660150387277,0.6662574658529319,0.7816126831566526,0.8386068657723049,0.040987373394158276,0.09017451064651727,0.00037239514150219297,0.021825327044170496,80,"[3.1287646075582045, 2.7298678935217624, 2.9822553672725824, 0.6913063413328258]",text_dominant
-1.4218515485446541,0.9585627655056282,0.9396999380855204,0.9524508398266356,0.6682592085573794,0.7821845397672726,0.8392402647978879,0.04040543579737682,0.08963365609444435,0.00035580625828077097,0.021833578060002558,81,"[3.141255182844166, 2.746227478994787, 2.9972743670721367, 0.7003222197256853]",text_dominant
-1.4238767047921363,0.9590506469471739,0.9406071875056519,0.9531173686855856,0.6702503575103231,0.7827415737070512,0.8398570656187472,0.039839045372830686,0.08909566388762272,0.00034016119617106833,0.021842630684246866,82,"[3.1536078740298237, 2.762352393618226, 3.012090780724722, 0.7093176031035264]",text_dominant
-1.425854245623185,0.9595277818585024,0.9414890563665066,0.9537663009882652,0.6722308151049954,0.7832843385553347,0.8404578943046138,0.03928760782068119,0.0885605603986049,0.0003253956173755795,0.021852441860844833,83,"[3.165825502633696, 2.778248917014401, 3.0267097258896345, 0.7182921003283382]",text_dominant
-1.4277858949827822,0.9599945076504219,0.9423465546280222,0.9543983018925306,0.6742004893302551,0.7838133612638627,0.8410433465411004,0.03875055791552883,0.0880283704880507,0.00031145024588082824,0.021862970643385028,84,"[3.1779108098206335, 2.7939230907700985, 3.041136136515402, 0.7272453343612761]",text_dominant
-1.4296732937925087,0.9604511482478586,0.9431806410400325,0.9550140043562417,0.6761592936325225,0.7843291437055673,0.8416139894110999,0.03822735779428458,0.0874991175420315,0.0002982704192155726,0.021874178077374733,85,"[3.189866459186758, 2.809380729826958, 3.0553747712019828, 0.7361769418717523]",text_dominant
-1.4315180048143934,0.9608980147329281,0.9439922262543371,0.9556140110145903,0.678107146780277,0.7848321641187201,0.8421703630549691,0.037717495360889114,0.08697282350864156,0.0002858056840828613,0.021886027090251236,86,"[3.2016950394352097, 2.824627433223712, 3.0694302211059985, 0.7450865728601264]",text_dominant
-1.4333215171853089,0.9613354059530482,0.944782175719347,0.9561988959309801,0.6800439727322783,0.7853228784546962,0.8427129822191328,0.03722048279848263,0.0864495089336038,0.0002740094311699213,0.02189848238855979,87,"[3.213399066951256, 2.8396685942439026, 3.0833069174290215, 0.7539738902990478]",text_dominant
-1.435085250645706,0.9617636090961905,0.9455513123734111,0.9567692062305015,0.6819697005082787,0.785801721636275,0.843242337701153,0.036735855181341114,0.08592919299520227,0.00026283856502744567,0.021911510361764763,88,"[3.2249809882806404, 2.8545094099892787, 3.0970091385009644, 0.7628385697876217]",text_dominant
-1.436810559487194,0.9621829002353041,0.9463004191534513,0.9573254636253098,0.6838842640625324,0.7862691087335583,0.8437588976995162,0.03626316917866949,0.08541189353845872,0.00025225320531541053,0.02192507899217695,89,"[3.2364431825166187, 2.869154890433665, 3.1105410164939316, 0.7716802992195626]",text_dominant
-1.4384987362385189,0.9625935448431505,0.9470302413322974,0.9578681658396402,0.6857876021596473,0.7867254360630245,0.8442631090746048,0.03580200184367827,0.08489762710867675,0.00024221641617093274,0.021939157770597423,90,"[3.2477879635828546, 2.883609866973622, 3.1239065437805222, 0.7804987784630069]",text_dominant
-1.4401510151113484,0.962995798280515,0.9477414886984344,0.9583977879422133,0.687679658253077,0.7871710822161476,0.8447553985282275,0.035351949481357524,0.08438640898427191,0.00023269396082595346,0.021953717617195775,91,"[3.2590175824494807, 2.8978790005190302, 3.137109578965339, 0.7892937190531468]",text_dominant
-1.4417685752217697,0.9633899062579867,0.9484348375897327,0.9589147835925621,0.6895603803656329,0.7876064090219503,0.8452361737069086,0.03491262658939627,0.08387825320905662,0.00022365407887219317,0.021968730807306987,92,"[3.270134229246963, 2.91196678914458, 3.150153852602525, 0.7980648438945803]",text_dominant
-1.4433525436051096,0.9637761052738949,0.9491109327923181,0.9594195862076618,0.6914297209722338,0.788031762448796,0.8457058242350126,0.03448366486682555,0.08337317262392026,0.00021506728391439855,0.02198417090175077,93,"[3.2811400353104094, 2.9258775753324784, 3.1630429726203144, 0.8068118869741514]",text_dominant
-1.4449039980387546,0.96415462302915,0.949770389314679,0.9599126100548436,0.6932876368846873,0.7884474734495036,0.8461647226824993,0.034064712285302536,0.08287117889796008,0.00020690617955252278,0.02200001268137681,94,"[3.2920370751391705, 2.939615552832018, 3.1757804294755196, 0.815534593083117]",text_dominant
-1.4464239696865742,0.9645256788207646,0.9504137940460413,0.9603942512757678,0.6951340891388024,0.7888538587539305,0.8466132254720866,0.03365543221897816,0.08237228255898277,0.00019914529189506584,0.02201623208553891,95,"[3.30282736828727, 2.9531847731550465, 3.188369601040678, 0.8242327175498054]",text_dominant
-1.4479134455780374,0.9648894839149333,0.9510417073078008,0.9608648888469178,0.6969690428828791,0.7892512216126799,0.8470516737300963,0.03325550262830612,0.08187649302363335,0.00019176091696104734,0.022032806154201973,96,"[3.3135128811772887, 2.9665891517353193, 3.2008137572537763, 0.8329060259781029]",text_dominant
-1.4493733709333994,0.9652462419011155,0.9516546643055631,0.9613248854805986,0.6987924672682083,0.7896398524953828,0.8474803940849578,0.03286461529440931,0.08138381862698144,0.00018473098153592215,0.022049712973448352,97,"[3.3240955288485754, 2.9798324737668835, 3.2131160645313326, 0.8415542939944898]",text_dominant
-1.4508046513462272,0.9655961490280786,0.9522531764890606,0.9617745884711412,0.70060433534154,0.7900200297466836,0.8478996994170094,0.03248247510000825,0.08089426665157534,0.00017803491617698712,0.022066931624154157,98,"[3.334577176638626, 2.9929183997424813, 3.22527958997281, 0.8501773070032359]",text_dominant
-1.4522081548325523,0.9659393945229281,0.9528377328265376,0.9622143304894539,0.7024046239392289,0.7903920202028318,0.8483098895629615,0.03210879935424191,0.08040784335604309,0.00017165353920666566,0.02208444213361371,99,"[3.3449596418003438, 3.005850470709457, 3.2373073053505372, 0.8587748599482026]",text_dominant
-1.4535847137564688,0.9662761608941337,0.9534088009997223,0.962644430330049,0.7041933135829433,0.7907560797716074,0.848711251978177,0.031743317157873686,0.07992455400327103,0.00016556895065230842,0.022102225429907522,100,"[3.3552446950590733, 3.018632113260653, 3.2492020909127204, 0.8673467570804727]",text_dominant
-1.4549351266402806,0.9666066242193813,0.9539668285249515,0.9630651936134561,0.7059703883772974,0.7911124539780171,0.8491040623595926,0.03138576880640725,0.07944440288806279,0.00015976443519692473,0.022120263298847975,101,"[3.3654340621097902, 3.0312666442750635, 3.2609667390011063, 0.8758928117333642]",text_dominant
-1.4562601598671887,0.9669309544192278,0.9545122438054724,0.96347691344722,0.707735835909122,0.7914613784780626,0.8494885852319377,0.031035905228396644,0.0789673933643554,0.0001542243733082019,0.022138538343324653,102,"[3.3755294250606696, 3.0437572754195097, 3.2726039574984465, 0.8844128461032719]",text_dominant
-1.4575605492836894,0.9672493155172481,0.9550454571199956,0.9638798710481143,0.709489647147686,0.7918030795427762,0.8498650744997961,0.03069348745671278,0.0784935278721788,0.0001489341597801922,0.022157033944864585,103,"[3.385532423822252, 3.0561071174319365, 3.284116373111204, 0.8929066910328409]",text_dominant
-1.4588370017084311,0.9675618658873576,0.9555668615516444,0.9642743363282237,0.7112318163477562,0.7921377745143673,0.8502337739676481,0.03035828613051396,0.0780228079638481,0.00014388012901377873,0.02217573422733501,104,"[3.3954446574422095, 3.068319184193322, 3.2955065344983856, 0.9013741858054092]",text_dominant
-1.4600901963535742,0.9678687584891649,0.9560768338613743,0.9646605684472733,0.7129623409531157,0.7924656722363757,0.8505949178300679,0.03003008102589705,0.07755523433003225,0.0001390494864274933,0.02219462402257272,105,"[3.4052676853927046, 3.0803963966002468, 3.306776915254653, 0.9098151779390606]",text_dominant
-1.4613207861648234,0.968170141092023,0.9565757353098534,0.9650388163334737,0.7146812215017828,0.7927869734596132,0.8509487311341418,0.029708660613304308,0.07709080682536314,0.0001344302454416087,0.022213688837844744,106,"[3.4150030288126745, 3.09234158625483, 3.317929916757437, 0.9182295229861193]",text_dominant
-1.4625293990847652,0.968466156488097,0.9570639124307881,0.9654093191747879,0.716388461533989,0.7931018712251447,0.8512954302155608,0.029393821640063014,0.07662952449329903,0.00013001116954243453,0.022232914825091956,107,"[3.424652171697268, 3.10415749897087, 3.328967870881153, 0.9266170843431343]",text_dominant
-1.4637166392453616,0.9687569426955728,0.957541697759685,0.9657723068826813,0.7180840674998445,0.7934105512262931,0.8516352231106544,0.029085368736309278,0.07617138559107281,0.00012578171897195626,0.02225228875169613,108,"[3.434216562053866, 3.115846798124553, 3.339893042590184, 0.9349777330562026]",text_dominant
-1.4648830880931625,0.9690426331519623,0.958009410520093,0.9661280005300145,0.7197680486698187,0.7937131921504083,0.8519683099452472,0.028783114042883504,0.07571638761387926,0.00012173200164439144,0.022271797972833973,109,"[3.4436976130071963, 3.127412067836519, 3.3507076324141214, 0.9433113476367827]",text_dominant
-1.4660293054521796,0.969323356898412,0.9584673572707763,0.9664766127646565,0.7214404170465498,0.794009966002088,0.8522948833022643,0.02848687685985755,0.07526452731870338,0.00011785272791522703,0.022291430405232997,110,"[3.453096703867925, 3.1388558160105418, 3.361413778809544, 0.9516178138806175]",text_dominant
-1.467155830528281,0.9695992387553618,0.9589158325161653,0.9668183482006031,0.7231011872776947,0.794301038408877,0.8526151285692788,0.028196483314177966,0.0748158007478678,0.00011413516887170276,0.02231117450224949,111,"[3.4624151811619988, 3.150180477231932, 3.37201356042193, 0.959897024688211]",text_dominant
-1.468263182858587,0.9698703994900524,0.9593551192823847,0.9671534037876905,0.7247503765708668,0.7945865689105224,0.852929224267235,0.027911766045497406,0.07437020325201568,0.00011057111784576758,0.022331019230221908,112,"[3.471654359623461, 3.161388415531494, 3.3825089982434307, 0.9681488798919113]",text_dominant
-1.4693518632094131,0.9701369559763026,0.9597854896611198,0.9674819691614636,0.726388004609502,0.7948667112328132,0.853237342361537,0.02763256390887032,0.07392772951284321,0.00010715285487436418,0.02235095404598724,113,"[3.4808155231522977, 3.1724819270235827, 3.39290205767894, 0.9763732860837704]",text_dominant
-1.4704223544257098,0.9703990213468621,0.9602072053232246,0.9678042269742562,0.7280140934707695,0.7951416135468482,0.8535396485564758,0.02735872169341331,0.07348837356527936,0.00010387311385967413,0.02237096887553638,114,"[3.4898999257349796, 3.183463242421367, 3.4031946505200725, 0.9845701564496212]",text_dominant
-1.4714751222355449,0.9706567051389005,0.9606205180044655,0.9681203532087652,0.7296286675446061,0.7954114187148731,0.8538363025743038,0.02709008985584245,0.07305212881936211,0.00010072505219739847,0.022391054093686275,115,"[3.4989087923354703, 3.1943345294483483, 3.413388636835982, 0.9927394106047094]",text_dominant
-1.4725106160116168,0.9709101134328886,0.961025669964335,0.9684305174751184,0.7312317534543585,0.7956762645231472,0.8541274584194812,0.026826524268036427,0.07261898808168031,9.770222268303093e-05,0.022411200504762537,116,"[3.5078433197543726, 3.2050978951305797, 3.42348582678336, 1.0008809744332103]",text_dominant
-1.4735292694930109,0.9711593489851975,0.9614228944204556,0.9687348832923518,0.7328233799791212,0.7959362839029238,0.8544132646293536,0.02656788597784791,0.07218894357635741,9.479854749128387e-05,0.022431399324203877,117,"[3.516704677456989, 3.215755387997963, 3.433487982337161, 1.008994779932021]",text_dominant
