utterance_id,emotion,speaker,session,g_text,g_audio,gate_sum,gate_preference,F_epistemic_pull,F_privacy_pressure,F_computational_drag,F_action_efficiency,emotion_uncertainty
Ses01F_impro06_M011,neu,Ses01F,Ses01,0.6584775463663021,0.27611713349261696,0.9345946798589191,text-preferred,0.9404092422839229,0.9999846661514837,0.21801773380360337,0.9801102944621481,0.042671704771037586
Ses01F_impro06_M012,neu,Ses01F,Ses01,0.6308837045539768,0.26512208508038243,0.8960057896343592,text-preferred,0.7142565462349706,0.9809913315813775,0.3466473678854695,0.7920359029151809,0.20461066696390373
Ses01F_impro06_M013,neu,Ses01F,Ses01,0.4515598017951519,0.4453606794619099,0.8969204812570618,text-preferred,0.3962445876785295,0.09485306654706639,0.34359839580979407,0.38687482332145423,0.43232639811929807
Ses01F_impro06_M014,neu,Ses01F,Ses01,0.5535667167312984,0.35766910249720624,0.9112358192285046,text-preferred,0.8563762211524025,0.5633124373696667,0.29588060257165066,0.9388556756027499,0.10284441316547561
Ses01F_impro06_M015,neu,Ses01F,Ses01,0.6348840537413454,0.2836816854893644,0.9185657392307098,text-preferred,0.9793297025411408,0.9381375887639459,0.271447535897634,0.994087731761787,0.014802309215574861
Ses01F_impro06_M016,neu,Ses01F,Ses01,0.5742798135443122,0.3262560874237772,0.9005359009680894,text-preferred,0.7092884240826853,0.6825554835626934,0.33154699677303573,0.8393635822324651,0.20816814188878507
Ses01F_impro07_F000,exc,Ses01F,Ses01,0.6158210507700856,0.25864314031715857,0.8744641910872442,text-preferred,0.9308163648445963,0.9978242684204814,0.41845269637585286,0.9743997131676592,0.04954078324813721
Ses01F_impro07_F002,exc,Ses01F,Ses01,0.59583977309287,0.2880754936756142,0.8839152667684842,text-preferred,0.9997675800948894,0.8600756392423031,0.38694911077171945,0.9999611931992817,0.00016755695172169637
Ses01F_impro07_F003,exc,Ses01F,Ses01,0.620133696455185,0.2636990481285484,0.8838327445837334,text-preferred,0.9653846118422459,0.9870709825663988,0.38722418472088876,0.9889931335435578,0.02478783472518733
Ses01F_impro07_F004,exc,Ses01F,Ses01,0.5011100328740763,0.423333999338985,0.9244440322130614,text-preferred,0.7442258891782667,0.28626544495600836,0.2518532259564622,0.836641382599443,0.18315081095233107
Ses01F_impro07_F005,exc,Ses01F,Ses01,0.5902366877716602,0.2622662705484965,0.8525029583201567,text-preferred,0.9996889943202966,0.9444871469107076,0.49165680559947766,0.9999443599247958,0.00022382910325034603
Ses01F_impro07_F009,exc,Ses01F,Ses01,0.663625151873476,0.27935969335772304,0.9429848452311991,text-preferred,0.9576979514414313,0.9968600486803247,0.1900505158960029,0.9866515603499643,0.03029194690153506
Ses01F_impro07_F010,exc,Ses01F,Ses01,0.6638664493536438,0.27816429737856857,0.9420307467322124,text-preferred,0.900815639266112,0.9981942153998558,0.1932308442259591,0.9530385525543695,0.07102311111815782
Ses01F_impro07_F012,exc,Ses01F,Ses01,0.6592480430743463,0.2644104425695329,0.9236584856438792,text-preferred,0.5095982815369688,0.9939244809514758,0.25447171452040257,0.34415179795015705,0.35115832068815317
Ses01F_impro07_F013,exc,Ses01F,Ses01,0.6807235856657746,0.2711611707803125,0.951884756446087,text-preferred,0.482872115314281,0.9943366745842221,0.16038414517970975,0.2552377553524362,0.3702958666785811
Ses01F_impro07_F016,exc,Ses01F,Ses01,0.6642225481005473,0.27665402553162505,0.9408765736321723,text-preferred,0.8138521233312169,0.9999997763760416,0.19707808789275935,0.9151072534534977,0.13329423043345168
Ses01F_impro07_M000,exc,Ses01F,Ses01,0.6256878001135853,0.2619378497680035,0.8876256498815888,text-preferred,0.9041610991301666,0.9999993393105997,0.3745811670613708,0.9660374727520323,0.06862756020097732
Ses01F_impro07_M001,exc,Ses01F,Ses01,0.6072389398018457,0.3050561274593618,0.9122950672612076,text-preferred,0.9841483001126617,0.8211309065006271,0.2923497757959746,0.9950648444977913,0.011351902903424404
Ses01F_impro07_M002,exc,Ses01F,Ses01,0.5837110230416339,0.29926862579446417,0.8829796488360981,text-preferred,0.8933120158872566,0.795998181704744,0.390067837213007,0.9492977611730092,0.07639615775384742
Ses01F_impro07_M003,exc,Ses01F,Ses01,0.6153787868988737,0.29135053079224493,0.9067293176911186,text-preferred,0.9882643022521959,0.8806124691016276,0.310902274362938,0.996854990375606,0.008404597270970206
Ses01F_impro07_M004,exc,Ses01F,Ses01,0.6496652515330956,0.28378296308809975,0.9334482146211953,text-preferred,0.9894363735600902,0.9611924318409845,0.2218392845960155,0.9971722644464108,0.007565323565494033
Ses01F_impro07_M005,exc,Ses01F,Ses01,0.4650221906291391,0.4119038780453526,0.8769260686744917,text-preferred,0.9698065629060254,0.25336361968819077,0.410246437751694,0.9895996339337813,0.021621451221268802
Ses01F_impro07_M006,exc,Ses01F,Ses01,0.540891364370102,0.36289502070821206,0.9037863850783141,text-preferred,0.9676058382297349,0.5311456614940957,0.32071204973895295,0.989808878982488,0.023197302742727414
Ses01F_impro07_M007,exc,Ses01F,Ses01,0.6126760094829062,0.25985481448620745,0.8725308239691136,text-preferred,0.9585404264705042,0.9893387735764507,0.4248972534362871,0.9861545781880443,0.029688683998792927
Ses01F_impro07_M008,exc,Ses01F,Ses01,0.661054104070501,0.27998469335596904,0.94103879742647,text-preferred,0.9579613933505153,0.9906899749587248,0.19653734191176664,0.9857736255257267,0.030103306615124666
Ses01F_impro07_M009,exc,Ses01F,Ses01,0.6210849070628902,0.27513170150541466,0.8962166085683049,text-preferred,0.938797903183592,0.944816282875948,0.3459446381056499,0.9763522990448615,0.04382552069367365
Ses01F_impro07_M012,neu,Ses01F,Ses01,0.6345376460536721,0.2652009242587378,0.8997385703124099,text-preferred,0.8463808798944354,0.9975410446546832,0.33420476562530044,0.9206000030483449,0.11000167999606152
Ses01F_impro07_M013,neu,Ses01F,Ses01,0.6403783314924774,0.2672087867174315,0.9075871182099089,text-preferred,0.7994502814825227,0.9970770214059685,0.3080429393003041,0.9026659356409376,0.1436068172979412
Ses01F_impro07_M014,exc,Ses01F,Ses01,0.6419298424705672,0.26524729065088026,0.9071771331214474,text-preferred,0.6923015095031702,0.9998155218952096,0.30940955626184213,0.8273526978982026,0.22033179664915156
Ses01F_impro07_M015,exc,Ses01F,Ses01,0.5783789336131497,0.3324548462700744,0.9108337798832241,text-preferred,0.9544180542681835,0.6852227419050948,0.2972207337225858,0.9854045508087321,0.03264055098017089
Ses01F_impro07_M017,exc,Ses01F,Ses01,0.565417460210089,0.32255716420272923,0.8879746244128182,text-preferred,0.9135431275675641,0.6905540126815514,0.37341791862393914,0.9635983191894982,0.06190946231861906
Ses01F_impro07_M018,neu,Ses01F,Ses01,0.6243456114378664,0.2887585215327106,0.9131041329705769,text-preferred,0.931787309279993,0.9012992917343645,0.28965289009807704,0.9721569433577755,0.048845528506707724
Ses01F_impro07_M019,hap,Ses01F,Ses01,0.6490265136270784,0.28732289807510586,0.9363494117021842,text-preferred,0.8483955070624887,0.9408021540914862,0.21216862765938604,0.9320741410429504,0.10855908550791311
Ses01F_script01_1_F000,fru,Ses01F,Ses01,0.6455064667418052,0.2847783758933899,0.9302848426351951,text-preferred,0.805084462706952,0.9408306853307085,0.23238385788268304,0.8929437266414388,0.1395724039293157
Ses01F_script01_1_F002,sur,Ses01F,Ses01,0.6531025806973235,0.2791289923761115,0.932231573073435,text-preferred,0.9704732419747396,0.9821983846133846,0.22589475642188353,0.9904555316428745,0.0211440688226088
Ses01F_script01_1_F005,neu,Ses01F,Ses01,0.6369176655320823,0.2671731552987369,0.9040908208308192,text-preferred,0.9127903359986325,0.9983440213725864,0.31969726389726943,0.96877012087165,0.06244850645804386
Ses01F_script01_1_F009,fru,Ses01F,Ses01,0.6136363876982679,0.29847003933432525,0.9121064270325931,text-preferred,0.6854205825644883,0.8322880883094674,0.2929785765580229,0.7626468886136926,0.22525895509936017
Ses01F_script01_1_F010,fru,Ses01F,Ses01,0.6665629569555397,0.2897525581253547,0.9563155150808944,text-preferred,0.5542451477831838,0.9386025759937291,0.14561494973035194,0.7089957694679206,0.31918847327359595
Ses01F_script01_1_F011,fru,Ses01F,Ses01,0.6348637591329402,0.26448501346100095,0.8993487725939412,text-preferred,0.8065426378882027,0.9999271992675367,0.33550409135352927,0.9194495857780017,0.13852826260501316
Ses01F_script01_1_F012,fru,Ses01F,Ses01,0.6585333598112437,0.29492527814521985,0.9534586379564636,text-preferred,0.7352085474504868,0.9203849817355942,0.15513787347845454,0.8315611518145323,0.18960777116835703
Ses01F_script01_1_F014,fru,Ses01F,Ses01,0.5624848360720123,0.3277473922816913,0.8902322283537036,text-preferred,0.17746271805225916,0.6129162474371154,0.3658925721543214,0.3254784476944482,0.5889874043017062
Ses01F_script01_1_F015,neu,Ses01F,Ses01,0.6682496247687966,0.2678227811546793,0.9360724059234758,text-preferred,0.35935705982518357,0.9992677669293617,0.21309198025508044,0.45587491146013337,0.4587400915343802
Ses01F_script01_1_F021,fru,Ses01F,Ses01,0.6521717233154698,0.26789715172992307,0.9200688750453929,text-preferred,0.6727365891810738,0.9996249835012647,0.2664370831820243,0.7417252757256189,0.23434145891583788
Ses01F_script01_1_F022,fru,Ses01F,Ses01,0.580260086890362,0.34660321031013064,0.9268632972004927,text-preferred,0.441650233455475,0.5896996915185099,0.24378900933169115,0.2745950829342666,0.39981321882373116
Ses01F_script01_1_F023,fru,Ses01F,Ses01,0.5632851745945557,0.3155195474336506,0.8788047220282064,text-preferred,0.9267597995450783,0.7096697175217089,0.40398425990597914,0.9723595900591067,0.05244552852046124
Ses01F_script01_1_F024,fru,Ses01F,Ses01,0.6633309316309648,0.2856795125678069,0.9490104441987717,text-preferred,0.9635727629072773,0.9742776635801998,0.1699651860040944,0.9884557932243278,0.02608522777556932
Ses01F_script01_1_F025,fru,Ses01F,Ses01,0.4577970863792494,0.3075467249430195,0.7653438113222688,text-preferred,0.9811548792817146,0.5303708261097511,0.7821872955924369,0.9939268942478076,0.013495372653018525
Ses01F_script01_1_F026,fru,Ses01F,Ses01,0.6380294617886668,0.3099335647345838,0.9479630265232506,text-preferred,0.9459371233000146,0.8531126403299961,0.17345657825583144,0.9816416714942818,0.038713408759046684
Ses01F_script01_1_F027,fru,Ses01F,Ses01,0.5666391772379118,0.3641894530115142,0.930828630249426,text-preferred,0.32107723570140406,0.5192783228001292,0.23057123250191322,0.3512190247966866,0.48615075300263216
Ses01F_script01_1_F028,fru,Ses01F,Ses01,0.5894020609910142,0.3385538177944596,0.9279558787854738,text-preferred,0.8407265092434086,0.680153966835989,0.24014707071508737,0.9311499687255607,0.11405055021109037
Ses01F_script01_1_F029,fru,Ses01F,Ses01,0.6189206957900655,0.270847001387795,0.8897676971778605,text-preferred,0.5135168675061436,0.9124271856253818,0.36744100940713204,0.4281926864989282,0.34835237693334464
Ses01F_script01_1_F030,fru,Ses01F,Ses01,0.591888113831268,0.32121385235357774,0.9131019661848458,text-preferred,0.8696294204251542,0.7384624826356027,0.28966011271718073,0.9457958140857988,0.0933543236221695
Ses01F_script01_1_F031,fru,Ses01F,Ses01,0.6450249483519503,0.26448564813327385,0.9095105964852241,text-preferred,0.4946715072830697,0.9865786007778837,0.301631345049253,0.5696306205492879,0.3618467907961567
Ses01F_script01_1_F032,fru,Ses01F,Ses01,0.6181299874568559,0.3140495129556998,0.9321795004125557,text-preferred,0.9851301688833531,0.8099175312782668,0.22606833195814796,0.995762279891631,0.01064882567943706
Ses01F_script01_1_F033,fru,Ses01F,Ses01,0.629508037444502,0.30678455611738303,0.9362925935618851,text-preferred,0.9982941869705901,0.852068247610734,0.21235802146038302,0.9996135555648527,0.0012225952405398653
Ses01F_script01_1_F034,neu,Ses01F,Ses01,0.6948771633364986,0.2711958296648965,0.9660729930013952,text-preferred,0.1461572520457457,0.9964143155235515,0.11309002332868295,0.07524485678939036,0.6114040049641254
Ses01F_script01_1_F035,ang,Ses01F,Ses01,0.6367376816601853,0.28021985681920386,0.9169575384793891,text-preferred,0.8260425095036708,0.9454312553140446,0.27680820506870335,0.9191120904372724,0.12456517913321803
Ses01F_script01_1_F037,ang,Ses01F,Ses01,0.5424712157787055,0.3331093205325726,0.8755805363112781,text-preferred,0.9334247917721401,0.6179393130510235,0.41473154562907294,0.9730274185262736,0.047672992339684125
Ses01F_script01_1_F038,ang,Ses01F,Ses01,0.6258075383658372,0.2727153880764061,0.8985229264422434,text-preferred,0.9999929465938504,0.9639473721274769,0.3382569118591889,0.9999990501711564,6.18095403332697e-06
Ses01F_script01_1_F039,fru,Ses01F,Ses01,0.6066147953867399,0.33494358860403756,0.9415583839907775,text-preferred,0.6207716730015717,0.7084297140101651,0.19480538669740818,0.8251446626772025,0.2715514711932346
Ses01F_script01_1_F040,fru,Ses01F,Ses01,0.6854740742095548,0.286380062488372,0.9718541366979268,text-preferred,0.7528241433484986,0.993885325498998,0.09381954434024428,0.8865989027895472,0.17699394268887936
Ses01F_script01_1_F041,ang,Ses01F,Ses01,0.5803152090404103,0.3102187646669925,0.8905339737074028,text-preferred,0.9685241218003187,0.7582974783218569,0.3648867543086572,0.9889931160118615,0.022539756354746743
Ses01F_script01_1_F042,ang,Ses01F,Ses01,0.6680320192257331,0.28012395422248054,0.9481559734482137,text-preferred,0.9147539499886198,0.9982300254099029,0.17281342183928827,0.9610953931869453,0.06104244048031569
Ses01F_script01_1_F043,fru,Ses01F,Ses01,0.6507633227977376,0.3104435344410894,0.961206857238827,text-preferred,0.8794255753474228,0.8680743968129129,0.1293104758705764,0.9531909085810151,0.0863396862143124
Ses01F_script01_1_F044,fru,Ses01F,Ses01,0.6406937200185838,0.28714750840460257,0.9278412284231864,text-preferred,0.9415117473627037,0.9334637192395655,0.2405292385893787,0.9802296482113877,0.041882244678855075
Ses01F_script01_1_M000,neu,Ses01F,Ses01,0.6142418799815875,0.26384922592906046,0.878091105910648,text-preferred,0.9334847467146826,0.9754925818874637,0.4063629802978405,0.976109433353244,0.04763006098691546
Ses01F_script01_1_M001,neu,Ses01F,Ses01,0.4960196826746743,0.40930789626857156,0.9053275789432458,text-preferred,0.9801002810006364,0.32469398402728433,0.31557473685584697,0.9938399512021344,0.014250528590364527
Ses01F_script01_1_M002,neu,Ses01F,Ses01,0.6443997307092625,0.287073528099749,0.9314732588090116,text-preferred,0.8049996088029006,0.933062462930158,0.2284224706366281,0.9225913458256116,0.13963316443936108
Ses01F_script01_1_M003,neu,Ses01F,Ses01,0.5926883487157912,0.3019134865534141,0.8946018352692053,text-preferred,0.9880743669452154,0.8073981702764006,0.3513272157693154,0.99643454501097,0.008540602399511937
Ses01F_script01_1_M004,neu,Ses01F,Ses01,0.6110823906219518,0.27708944194455576,0.8881718325665076,text-preferred,0.892982572708147,0.9194096278155662,0.3727605581116414,0.9581580889789235,0.07663205892795938
Ses01F_script01_1_M005,fru,Ses01F,Ses01,0.6637113112293933,0.27766443665438123,0.9413757478837745,text-preferred,0.8565718166756444,0.9979862633386515,0.19541417372075168,0.9390083712091767,0.1027043549809095
Ses01F_script01_1_M007,neu,Ses01F,Ses01,0.651650289950795,0.2712524794290604,0.9229027693798554,text-preferred,0.764191859221841,0.9951415321480732,0.25699076873381566,0.8472070396867686,0.16885397291096446
Ses01F_script01_1_M008,fru,Ses01F,Ses01,0.647017794947822,0.2749996191504802,0.9220174140983022,text-preferred,0.9392654178807345,0.9862253006345095,0.2599419530056599,0.9765620624305196,0.0434907519901037
Ses01F_script01_1_M009,fru,Ses01F,Ses01,0.611656297240616,0.29568591464534966,0.9073422118859656,text-preferred,0.8564975048675748,0.8526220905840263,0.3088592937134479,0.9269853799570712,0.10275756671478528
Ses01F_script01_1_M010,neu,Ses01F,Ses01,0.5425413053986147,0.3992554101355536,0.9417967155341682,text-preferred,0.6384038806720864,0.41871986685129026,0.19401094821943896,0.783525118164442,0.2589257476833358
Ses01F_script01_1_M011,fru,Ses01F,Ses01,0.5934335896727422,0.32458883779628867,0.9180224274690308,text-preferred,0.9956238745460088,0.7365434619202428,0.2732585751032301,0.9989026826828173,0.003134699895148273
Ses01F_script01_1_M012,neu,Ses01F,Ses01,0.6069947882553105,0.31976061451916993,0.9267554027744804,text-preferred,0.5515820005953203,0.7461081845056393,0.24414865741839842,0.7047317887426328,0.3210954471868148
Ses01F_script01_1_M013,fru,Ses01F,Ses01,0.5654009222725592,0.3969829617034876,0.9623838839760468,text-preferred,0.9315078776847829,0.4840595400115825,0.1253870534131778,0.9757138895956962,0.04904561837219593
Ses01F_script01_1_M014,neu,Ses01F,Ses01,0.6523291934159859,0.2735612976872446,0.9258904911032305,text-preferred,0.8317950267098828,0.9928498353800711,0.24703169632256464,0.9051522869507459,0.12044603006868977
Ses01F_script01_1_M015,neu,Ses01F,Ses01,0.6153168143905597,0.30825186532555254,0.9235686797161122,text-preferred,0.9191478289147529,0.8210610253418064,0.2547710676129589,0.9705700856572285,0.0578961583190582
Ses01F_script01_1_M016,neu,Ses01F,Ses01,0.6741142494956767,0.2847559956132189,0.9588702451088955,text-preferred,0.8851673706812782,0.9896721605184287,0.1370991829703482,0.9511825968919888,0.08222821465667468
Ses01F_script01_1_M017,neu,Ses01F,Ses01,0.566668985993914,0.3999042142050771,0.9665732001989911,text-preferred,0.5856315795764624,0.4563775927369866,0.11142266600336305,0.7350642099441389,0.29671389622747246
Ses01F_script01_1_M018,fru,Ses01F,Ses01,0.5837376061882251,0.3702793902759254,0.9540169964641505,text-preferred,0.9692154510849275,0.5872489690252088,0.1532766784528313,0.9895681436629155,0.0220447229156634
Ses01F_script01_1_M019,ang,Ses01F,Ses01,0.6442512964356548,0.2759680382326051,0.9202193346682599,text-preferred,0.9874925944691624,0.9806484571041775,0.26593555110580025,0.9962199804071757,0.008957186559906008
Ses01F_script01_1_M020,fru,Ses01F,Ses01,0.5876467558232561,0.306950729303162,0.894597485126418,text-preferred,0.7880122779868927,0.7703840872254356,0.35134171624527283,0.8743703911616575,0.15179711725014594
Ses01F_script01_1_M021,fru,Ses01F,Ses01,0.5877498964280676,0.3316954856902965,0.9194453821183641,text-preferred,0.8104220499794206,0.6956335356244631,0.26851539293878646,0.9070679903044171,0.13575036970810828
Ses01F_script01_1_M022,fru,Ses01F,Ses01,0.6224339169384274,0.3242665214323895,0.9467004383708169,text-preferred,0.7542876673096337,0.7715175347384422,0.17766520543061054,0.8614540247000931,0.17594597131577086
Ses01F_script01_1_M023,neu,Ses01F,Ses01,0.46504421294022186,0.49599013701249434,0.9610343499527162,audio-preferred,0.8277539077209416,0.0608871823971372,0.12988550015761277,0.9285674955720198,0.12333971485158256
Ses01F_script01_1_M024,neu,Ses01F,Ses01,0.6587884264815621,0.26992023550990557,0.9287086619914677,text-preferred,0.5523692744719497,0.9993430891006244,0.2376377933617743,0.7331062615095258,0.3205317116365857
Ses01F_script01_1_M025,neu,Ses01F,Ses01,0.6619094633971121,0.298564487212231,0.9604739506093432,text-preferred,0.8461526907085112,0.9212268001041397,0.13175349796885644,0.9199416744102397,0.11016507720775873
Ses01F_script01_1_M026,fru,Ses01F,Ses01,0.6628448712547713,0.2827838516835532,0.9456287229383245,text-preferred,0.9943844276264296,0.9849993200777383,0.1812375902055852,0.9987108756654541,0.004022218599795239
Ses01F_script01_1_M027,fru,Ses01F,Ses01,0.6551709262064985,0.30024236166488405,0.9554132878713826,text-preferred,0.9852126898022434,0.9130938690375279,0.14862237376205803,0.9960135563348048,0.010589735727392384
Ses01F_script01_1_M028,fru,Ses01F,Ses01,0.6113236884276276,0.34172564001747097,0.9530493284450986,text-preferred,0.7988550964870873,0.7050538331195731,0.15650223851633793,0.9086434809432612,0.14403300563068042
Ses01F_script01_1_M029,fru,Ses01F,Ses01,0.6129188983101648,0.3314101676902711,0.9443290660004359,text-preferred,0.9032007517509378,0.7438045453516113,0.18556977999854665,0.9614146208957709,0.06931522681143112
Ses01F_script01_1_M030,fru,Ses01F,Ses01,0.630955196531587,0.2823175133820745,0.9132727099136615,text-preferred,0.9832498819398908,0.9369072712964063,0.28909096695446157,0.995326694343362,0.01199522446914312
Ses01F_script01_1_M031,fru,Ses01F,Ses01,0.5907797576017506,0.34864419325998447,0.939423950861735,text-preferred,0.8001464570076398,0.6514480576869108,0.20192016379421654,0.9175952629911786,0.14310831365853682
Ses01F_script01_1_M032,fru,Ses01F,Ses01,0.47048277013809897,0.44894218066815145,0.9194249508062504,text-preferred,0.9005335511014912,0.17564636764289535,0.2685834973124983,0.9599583780533347,0.07122510324747425
Ses01F_script01_1_M033,fru,Ses01F,Ses01,0.6649845127114451,0.28866068862900796,0.953645201340453,text-preferred,0.7541909241186766,0.9546722200713775,0.15451599553182319,0.8721995213835939,0.1760152452718921
Ses01F_script01_1_M034,neu,Ses01F,Ses01,0.5193187693584606,0.42428889602802716,0.9436076653864878,text-preferred,0.9807433591411769,0.33470263357123736,0.18797444871170732,0.9944564185069869,0.013790045878871655
Ses01F_script01_1_M035,fru,Ses01F,Ses01,0.6702536428866092,0.27785676627114664,0.9481104091577558,text-preferred,0.6971793491335563,0.9977015740860583,0.17296530280748068,0.8432483845529114,0.21683896945191586
Ses01F_script01_1_M036,fru,Ses01F,Ses01,0.6251097530570862,0.3059860750970792,0.9310958281541654,text-preferred,0.715056756770295,0.8284865916364845,0.2296805728194487,0.7923897820993199,0.20403766798626527
Ses01F_script01_1_M037,fru,Ses01F,Ses01,0.5454828488519392,0.361941632335722,0.9074244811876613,text-preferred,0.7609100783806018,0.5316229241968614,0.30858506270779623,0.8894038371119143,0.1712039258094242
Ses01F_script01_1_M038,fru,Ses01F,Ses01,0.6672884886583926,0.27900885687210397,0.9462973455304966,text-preferred,0.8750231092020866,0.9991187071851608,0.179008848231678,0.942581239868552,0.08949211734213174
Ses01F_script01_1_M039,neu,Ses01F,Ses01,0.646298685330563,0.2980631288762381,0.9443618142068011,text-preferred,0.7705835055142486,0.895227669323166,0.18546061931066257,0.8842075826958279,0.16427716889589178
Ses01F_script01_1_M040,neu,Ses01F,Ses01,0.6109045607743686,0.32929061831302264,0.9401951790873913,text-preferred,0.4623209267775857,0.700625764375589,0.1993494030420296,0.39205309087326373,0.3850117564362783
Ses01F_script01_1_M041,fru,Ses01F,Ses01,0.6677849475465876,0.2806109248717068,0.9483958724182944,text-preferred,0.6084589693723736,0.9756158075143714,0.1720137586056855,0.7404537439596666,0.2803681091654349
Ses01F_script01_1_M042,fru,Ses01F,Ses01,0.6662950985799015,0.27393973737830285,0.9402348359582045,text-preferred,0.5317210615348759,0.9972779486670875,0.19921721347265203,0.7597633256213486,0.33531707671330047
Ses01F_script01_1_M043,fru,Ses01F,Ses01,0.6493608173450034,0.2759358358440406,0.925296653189044,text-preferred,0.8310117372408621,0.9795510267994761,0.24901115603652,0.9039443329860375,0.12100691254290247
Ses01F_script01_2_F003,ang,Ses01F,Ses01,0.5465013042552886,0.3526055807219202,0.8991068849772088,text-preferred,0.8785911600148011,0.5660884331814022,0.33631038340930414,0.9529992049605484,0.08693717788858067
Ses01F_script01_2_F004,ang,Ses01F,Ses01,0.666627535049267,0.2744945988577239,0.9411221339069908,text-preferred,0.6131855598023199,0.9995690360471652,0.19625955364336395,0.7938680864693057,0.27698358551257257
Ses01F_script01_2_F005,ang,Ses01F,Ses01,0.6414669276963954,0.27003378656316523,0.9115007142595606,text-preferred,0.9864935298549242,0.998015572758615,0.2949976191347982,0.9959093620579778,0.009672577044387844
Ses01F_script01_2_F006,ang,Ses01F,Ses01,0.5476558785150519,0.2971538137173336,0.8448096922323856,text-preferred,0.9982176193448254,0.744672185487964,0.5173010258920482,0.9996292196338435,0.001277422275859569
Ses01F_script01_2_F007,ang,Ses01F,Ses01,0.5206115078590262,0.3353552762308997,0.8559667840899259,text-preferred,0.9072449039778014,0.5689308120635966,0.48011071970024666,0.963093886205543,0.06641937004735125
Ses01F_script01_2_F008,ang,Ses01F,Ses01,0.5671312686884981,0.2888992667691748,0.8560305354576729,text-preferred,0.8211008798888811,0.7978055847499904,0.4798982151410907,0.9001883788416155,0.12810368380435996
Ses01F_script01_2_F009,ang,Ses01F,Ses01,0.5828510781955992,0.34809653920014544,0.9309476173957447,text-preferred,0.5814371811727171,0.6173506552472942,0.23017460868085102,0.6473274027085996,0.2997173383105988
Ses01F_script01_2_F010,ang,Ses01F,Ses01,0.5241310631326741,0.3808354992979695,0.9049665624306436,text-preferred,0.9876695442576928,0.45226169107248865,0.31677812523118815,0.9968115618379078,0.008830479845303479
Ses01F_script01_2_F011,ang,Ses01F,Ses01,0.6232062742622961,0.3218962661105243,0.9451025403728204,text-preferred,0.9269832707056991,0.7904923140990348,0.18299153209059865,0.9683925768444562,0.05228550969927006
Ses01F_script01_2_F012,ang,Ses01F,Ses01,0.6065468866911612,0.26366549310636683,0.8702123797975281,text-preferred,0.9764993441194749,0.9654546695972072,0.4326254006749069,0.991979620037927,0.01682901645119953
Ses01F_script01_2_F013,ang,Ses01F,Ses01,0.4100670441320456,0.32758452164577273,0.7376515657778183,text-preferred,0.9949666066276132,0.3577248544841822,0.8744947807406052,0.9986823853300144,0.003605343342903658
Ses01F_script01_2_F014,fru,Ses01F,Ses01,0.6654899840329355,0.27906953840104154,0.944559522433977,text-preferred,0.6295546725616549,0.9828932760894677,0.18480159188674314,0.81264322838556,0.26526231409473855
Ses01F_script01_2_M001,neu,Ses01F,Ses01,0.5908061286032875,0.3500182789935598,0.9408244075968473,text-preferred,0.8483836399449602,0.6499254777306015,0.19725197467717565,0.9393927651541923,0.10856758307937862
Ses01F_script01_2_M003,fru,Ses01F,Ses01,0.6384121929804033,0.3072567642946068,0.9456689572750101,text-preferred,0.3444165874989481,0.8245122168050535,0.18110347574996613,0.5843225729202701,0.4694383702878562
Ses01F_script01_2_M004,neu,Ses01F,Ses01,0.6171853525645786,0.30302565544584364,0.9202110080104222,text-preferred,0.6627158804683642,0.8245008446800616,0.2659633066319256,0.7930011777932926,0.2415168903730953
Ses01F_script01_2_M006,fru,Ses01F,Ses01,0.6642856851805838,0.29073010662162957,0.9550157918022134,text-preferred,0.851344978441981,0.9515830608725743,0.14994736065928876,0.9211997850351181,0.10644708621470483
Ses01F_script01_2_M007,fru,Ses01F,Ses01,0.6594154720691042,0.2683868274027493,0.9278022994718536,text-preferred,0.4832831937484524,0.9731368965002716,0.24065900176048846,0.2599017156126705,0.370001509741111
Ses01F_script01_2_M008,neu,Ses01F,Ses01,0.5850059872660606,0.3015592276859686,0.8865652149520291,text-preferred,0.9509299410739663,0.794018718328639,0.3781159501599025,0.9843779604049591,0.035138250280472516
Ses01F_script01_2_M009,fru,Ses01F,Ses01,0.5492195181045575,0.40330030504135567,0.9525198231459131,text-preferred,0.9703143201850822,0.4408855728256445,0.15826725618028978,0.989460093155687,0.02125786640334321
Ses01F_script01_2_M010,fru,Ses01F,Ses01,0.6242543685578817,0.3177590942175885,0.9420134627754703,text-preferred,0.9704644074346286,0.8074529304420084,0.19328845741509876,0.9912132008595711,0.021150394885848484
Ses01F_script01_2_M011,fru,Ses01F,Ses01,0.6084267685658765,0.25535619531061976,0.8637829638764962,text-preferred,0.9596433719450748,0.9999405711860683,0.45405678707834574,0.9873091440407902,0.028898908556679044
Ses01F_script01_2_M012,fru,Ses01F,Ses01,0.6290523378993619,0.2889265095984878,0.9179788474978496,text-preferred,0.8543899081564367,0.9041551790001954,0.27340384167383414,0.9330395795773957,0.10426673299971397
Ses01F_script01_2_M013,fru,Ses01F,Ses01,0.5764473977167837,0.3084977994209857,0.8849451971377693,text-preferred,0.32820188262580413,0.6985244809062452,0.38351600954076875,0.29107553691533017,0.48104907635192257
Ses01F_script01_2_M014,fru,Ses01F,Ses01,0.5073560422414346,0.3315950368576503,0.8389510790990848,text-preferred,0.8840424782896136,0.5527486814053855,0.536829736336384,0.9446757247322463,0.08303370541432353
