utterance_id,emotion,speaker,session,g_text_calibrated,g_audio_calibrated,gate_sum_calibrated,gate_preference_calibrated
Ses01F_impro06_F013,sad,Ses01F,Ses01,0.5956919949795678,0.2946893333799438,0.8903813283595117,text-preferred
Ses01F_impro06_F014,sad,Ses01F,Ses01,0.6634688516065584,0.2666381827528818,0.9301070343594402,text-preferred
Ses01F_impro06_F015,sad,Ses01F,Ses01,0.60990371794027,0.2598948566654959,0.8697985746057659,text-preferred
Ses01F_impro06_F016,neu,Ses01F,Ses01,0.64685735104976,0.2949260648635366,0.9417834159132967,text-preferred
Ses01F_impro06_F018,neu,Ses01F,Ses01,0.646179681442505,0.2671631644297151,0.9133428458722201,text-preferred
Ses01F_impro06_F019,neu,Ses01F,Ses01,0.6452897772806903,0.28675885901542075,0.932048636296111,text-preferred
Ses01F_impro06_F020,sad,Ses01F,Ses01,0.6225374015421049,0.3117869770556194,0.9343243785977243,text-preferred
Ses01F_impro06_F021,sad,Ses01F,Ses01,0.6547152647541215,0.2677158337489949,0.9224310985031163,text-preferred
Ses01F_impro06_F022,sad,Ses01F,Ses01,0.5887695579029909,0.3225688952810182,0.9113384531840091,text-preferred
Ses01F_impro06_F023,sad,Ses01F,Ses01,0.570281022127495,0.35696577338594343,0.9272467955134385,text-preferred
Ses01F_impro06_F024,sad,Ses01F,Ses01,0.613726278453488,0.28103070089589877,0.8947569793493868,text-preferred
Ses01F_impro06_F025,sad,Ses01F,Ses01,0.6595605409780996,0.2604150216609443,0.9199755626390439,text-preferred
Ses01F_impro06_F026,sad,Ses01F,Ses01,0.5699858597673652,0.3718762746625042,0.9418621344298694,text-preferred
Ses01F_impro06_F027,neu,Ses01F,Ses01,0.5986116529129654,0.2929627927789941,0.8915744456919594,text-preferred
Ses01F_impro06_F028,sad,Ses01F,Ses01,0.6422894080539047,0.26672496610216434,0.909014374156069,text-preferred
Ses01F_impro06_M000,sad,Ses01F,Ses01,0.6380306258454941,0.2704002707162118,0.9084308965617058,text-preferred
Ses01F_impro06_M001,neu,Ses01F,Ses01,0.6712706193055686,0.2708243271847027,0.9420949464902713,text-preferred
Ses01F_impro06_M002,neu,Ses01F,Ses01,0.6163703357703768,0.2916552108977376,0.9080255466681144,text-preferred
Ses01F_impro06_M003,sad,Ses01F,Ses01,0.6083980882814731,0.3184638418482374,0.9268619301297105,text-preferred
Ses01F_impro06_M004,neu,Ses01F,Ses01,0.5951653828079921,0.33215755509593636,0.9273229379039285,text-preferred
Ses01F_impro06_M005,neu,Ses01F,Ses01,0.6705860521472108,0.28175637038253276,0.9523424225297435,text-preferred
Ses01F_impro06_M006,neu,Ses01F,Ses01,0.5716459230870102,0.34059617639946677,0.912242099486477,text-preferred
Ses01F_impro06_M007,sad,Ses01F,Ses01,0.6444176650616971,0.2657385072154582,0.9101561722771553,text-preferred
Ses01F_impro06_M008,neu,Ses01F,Ses01,0.6533863335604927,0.27686116978132475,0.9302475033418174,text-preferred
Ses01F_impro06_M009,neu,Ses01F,Ses01,0.5514903612134477,0.37081406598593575,0.9223044271993834,text-preferred
Ses01F_impro06_M010,neu,Ses01F,Ses01,0.6486234703695483,0.2788663006683046,0.9274897710378529,text-preferred
Ses01F_impro06_M011,neu,Ses01F,Ses01,0.6649269507031499,0.26966772915576914,0.9345946798589191,text-preferred
Ses01F_impro06_M012,neu,Ses01F,Ses01,0.6341286308744982,0.2618771587598609,0.8960057896343592,text-preferred
Ses01F_impro06_M013,neu,Ses01F,Ses01,0.45146992594585245,0.4454505553112094,0.8969204812570619,text-preferred
Ses01F_impro06_M014,neu,Ses01F,Ses01,0.5611226512402684,0.3501131679882364,0.9112358192285048,text-preferred
Ses01F_impro06_M015,neu,Ses01F,Ses01,0.6403093263625259,0.27825641286818403,0.9185657392307099,text-preferred
Ses01F_impro06_M016,neu,Ses01F,Ses01,0.5811509232424716,0.3193849777256177,0.9005359009680893,text-preferred
Ses01F_impro07_F000,exc,Ses01F,Ses01,0.6215886308075685,0.2528755602796756,0.8744641910872442,text-preferred
Ses01F_impro07_F002,exc,Ses01F,Ses01,0.5971773179116439,0.2867379488568404,0.8839152667684842,text-preferred
Ses01F_impro07_F003,exc,Ses01F,Ses01,0.6253051195699707,0.25852762501376264,0.8838327445837333,text-preferred
Ses01F_impro07_F004,exc,Ses01F,Ses01,0.5075695078161632,0.4168745243968982,0.9244440322130614,text-preferred
Ses01F_impro07_F005,exc,Ses01F,Ses01,0.590817080786314,0.26168587753384276,0.8525029583201568,text-preferred
Ses01F_impro07_F009,exc,Ses01F,Ses01,0.670082020005717,0.2729028252254822,0.9429848452311993,text-preferred
Ses01F_impro07_F010,exc,Ses01F,Ses01,0.668793075883206,0.2732376708490063,0.9420307467322123,text-preferred
Ses01F_impro07_F012,exc,Ses01F,Ses01,0.6575182129793302,0.26614027266454915,0.9236584856438794,text-preferred
Ses01F_impro07_F013,exc,Ses01F,Ses01,0.6794048628645014,0.27247989358158553,0.9518847564460869,text-preferred
Ses01F_impro07_F016,exc,Ses01F,Ses01,0.6713049040546623,0.26957166957751005,0.9408765736321723,text-preferred
Ses01F_impro07_M000,exc,Ses01F,Ses01,0.633063058514068,0.25456259136752074,0.8876256498815887,text-preferred
Ses01F_impro07_M001,exc,Ses01F,Ses01,0.6109600360316101,0.3013350312295975,0.9122950672612076,text-preferred
Ses01F_impro07_M002,exc,Ses01F,Ses01,0.5886774789107095,0.2943021699253885,0.882979648836098,text-preferred
Ses01F_impro07_M003,exc,Ses01F,Ses01,0.6205191544770076,0.2862101632141111,0.9067293176911186,text-preferred
Ses01F_impro07_M004,exc,Ses01F,Ses01,0.6541469362183306,0.2793012784028647,0.9334482146211953,text-preferred
Ses01F_impro07_M005,exc,Ses01F,Ses01,0.4697223455250307,0.407203723149461,0.8769260686744917,text-preferred
Ses01F_impro07_M006,exc,Ses01F,Ses01,0.5469779519372087,0.35680843314110544,0.9037863850783141,text-preferred
Ses01F_impro07_M007,exc,Ses01F,Ses01,0.6176703173314833,0.25486050663763055,0.8725308239691139,text-preferred
Ses01F_impro07_M008,exc,Ses01F,Ses01,0.6662771409706875,0.27476165645578243,0.9410387974264699,text-preferred
Ses01F_impro07_M009,exc,Ses01F,Ses01,0.6265511928963982,0.26966541567190694,0.8962166085683051,text-preferred
Ses01F_impro07_M012,neu,Ses01F,Ses01,0.6396947171357598,0.26004385317665024,0.89973857031241,text-preferred
Ses01F_impro07_M013,neu,Ses01F,Ses01,0.6456379761273529,0.261949142082556,0.9075871182099089,text-preferred
Ses01F_impro07_M014,exc,Ses01F,Ses01,0.6475489537753142,0.2596281793461332,0.9071771331214473,text-preferred
Ses01F_impro07_M015,exc,Ses01F,Ses01,0.5852767684600803,0.3255570114231441,0.9108337798832243,text-preferred
Ses01F_impro07_M017,exc,Ses01F,Ses01,0.5707104150261092,0.3172642093867091,0.8879746244128183,text-preferred
Ses01F_impro07_M018,neu,Ses01F,Ses01,0.6301393236614944,0.28296480930908263,0.913104132970577,text-preferred
Ses01F_impro07_M019,hap,Ses01F,Ses01,0.6550665934126384,0.28128281828954593,0.9363494117021843,text-preferred
Ses01F_script01_1_F000,fru,Ses01F,Ses01,0.6517671826924355,0.27851765994275945,0.930284842635195,text-preferred
Ses01F_script01_1_F002,sur,Ses01F,Ses01,0.6577857220414338,0.2744458510320011,0.932231573073435,text-preferred
Ses01F_script01_1_F005,neu,Ses01F,Ses01,0.6432743201525885,0.2608165006782307,0.9040908208308192,text-preferred
Ses01F_script01_1_F009,fru,Ses01F,Ses01,0.6169527647065173,0.29515366232607587,0.9121064270325931,text-preferred
Ses01F_script01_1_F010,fru,Ses01F,Ses01,0.6719087955254555,0.2844067195554389,0.9563155150808944,text-preferred
Ses01F_script01_1_F011,fru,Ses01F,Ses01,0.6427957068245043,0.2565530657694369,0.8993487725939412,text-preferred
Ses01F_script01_1_F012,fru,Ses01F,Ses01,0.6644641887340675,0.28899444922239614,0.9534586379564637,text-preferred
Ses01F_script01_1_F014,fru,Ses01F,Ses01,0.5636366067444702,0.32659562160923344,0.8902322283537036,text-preferred
Ses01F_script01_1_F015,neu,Ses01F,Ses01,0.6697901375833686,0.2662822683401072,0.9360724059234757,text-preferred
Ses01F_script01_1_F021,fru,Ses01F,Ses01,0.6551125976504162,0.26495627739497657,0.9200688750453927,text-preferred
Ses01F_script01_1_F022,fru,Ses01F,Ses01,0.5794857554954116,0.3473775417050811,0.9268632972004927,text-preferred
Ses01F_script01_1_F023,fru,Ses01F,Ses01,0.5699655172077593,0.3088392048204469,0.8788047220282063,text-preferred
Ses01F_script01_1_F024,fru,Ses01F,Ses01,0.6693346094434864,0.2796758347552853,0.9490104441987717,text-preferred
Ses01F_script01_1_F025,fru,Ses01F,Ses01,0.4614106289627835,0.30393318235948535,0.7653438113222688,text-preferred
Ses01F_script01_1_F026,fru,Ses01F,Ses01,0.6448530289703117,0.3031099975529389,0.9479630265232506,text-preferred
Ses01F_script01_1_F027,fru,Ses01F,Ses01,0.5672232044511549,0.3636054257982711,0.930828630249426,text-preferred
Ses01F_script01_1_F028,fru,Ses01F,Ses01,0.5970824276978894,0.3308734510875843,0.9279558787854738,text-preferred
Ses01F_script01_1_F029,fru,Ses01F,Ses01,0.6194798935971163,0.27028780358074417,0.8897676971778605,text-preferred
Ses01F_script01_1_F030,fru,Ses01F,Ses01,0.5995371199009369,0.31356484628390885,0.9131019661848458,text-preferred
Ses01F_script01_1_F031,fru,Ses01F,Ses01,0.6479450038934524,0.2615655925917718,0.9095105964852243,text-preferred
Ses01F_script01_1_F032,fru,Ses01F,Ses01,0.6227884818947165,0.30939101851783923,0.9321795004125557,text-preferred
Ses01F_script01_1_F033,fru,Ses01F,Ses01,0.6310294841624939,0.3052631093993912,0.9362925935618851,text-preferred
Ses01F_script01_1_F034,neu,Ses01F,Ses01,0.6924478059975865,0.27362518700380867,0.9660729930013952,text-preferred
Ses01F_script01_1_F035,ang,Ses01F,Ses01,0.6440156793546926,0.27294185912469643,0.9169575384793891,text-preferred
Ses01F_script01_1_F037,ang,Ses01F,Ses01,0.5475928644928182,0.32798767181845995,0.8755805363112781,text-preferred
Ses01F_script01_1_F038,ang,Ses01F,Ses01,0.6254079907979201,0.27311493564432326,0.8985229264422434,text-preferred
Ses01F_script01_1_F039,fru,Ses01F,Ses01,0.6149515896879053,0.32660679430287226,0.9415583839907775,text-preferred
Ses01F_script01_1_F040,fru,Ses01F,Ses01,0.6935635114009634,0.2782906252969633,0.9718541366979268,text-preferred
Ses01F_script01_1_F041,ang,Ses01F,Ses01,0.5851470371862018,0.305386936521201,0.8905339737074027,text-preferred
Ses01F_script01_1_F042,ang,Ses01F,Ses01,0.6721564609226198,0.2759995125255938,0.9481559734482137,text-preferred
Ses01F_script01_1_F043,fru,Ses01F,Ses01,0.6588288999883398,0.3023779572504872,0.961206857238827,text-preferred
Ses01F_script01_1_F044,fru,Ses01F,Ses01,0.6477638771727586,0.28007735125042776,0.9278412284231864,text-preferred
Ses01F_script01_1_M000,neu,Ses01F,Ses01,0.6200666331660027,0.2580244727446451,0.8780911059106478,text-preferred
Ses01F_script01_1_M001,neu,Ses01F,Ses01,0.5012853488225086,0.40404223012073726,0.9053275789432459,text-preferred
Ses01F_script01_1_M002,neu,Ses01F,Ses01,0.6530641077408901,0.2784091510681216,0.9314732588090117,text-preferred
Ses01F_script01_1_M003,neu,Ses01F,Ses01,0.5956077677016406,0.2989940675675647,0.8946018352692053,text-preferred
Ses01F_script01_1_M004,neu,Ses01F,Ses01,0.6179633331845582,0.2702084993819494,0.8881718325665076,text-preferred
Ses01F_script01_1_M005,fru,Ses01F,Ses01,0.6708339450402759,0.27054180284349866,0.9413757478837745,text-preferred
Ses01F_script01_1_M007,neu,Ses01F,Ses01,0.6557327378953409,0.2671700314845144,0.9229027693798553,text-preferred
Ses01F_script01_1_M008,fru,Ses01F,Ses01,0.6523064780920099,0.2697109360062921,0.922017414098302,text-preferred
Ses01F_script01_1_M009,fru,Ses01F,Ses01,0.6171873971755701,0.2901548147103955,0.9073422118859656,text-preferred
Ses01F_script01_1_M010,neu,Ses01F,Ses01,0.5486309642175113,0.3931657513166571,0.9417967155341684,text-preferred
Ses01F_script01_1_M011,fru,Ses01F,Ses01,0.5962984381566664,0.32172398931236457,0.918022427469031,text-preferred
Ses01F_script01_1_M012,neu,Ses01F,Ses01,0.6112655880014298,0.31548981477305055,0.9267554027744804,text-preferred
Ses01F_script01_1_M013,fru,Ses01F,Ses01,0.5738678501786226,0.38851603379742405,0.9623838839760467,text-preferred
Ses01F_script01_1_M014,neu,Ses01F,Ses01,0.6572057634954408,0.26868472760778983,0.9258904911032306,text-preferred
Ses01F_script01_1_M015,neu,Ses01F,Ses01,0.6222097469777226,0.30135893273838976,0.9235686797161123,text-preferred
Ses01F_script01_1_M016,neu,Ses01F,Ses01,0.6807116346621241,0.27815861044677137,0.9588702451088955,text-preferred
Ses01F_script01_1_M017,neu,Ses01F,Ses01,0.5736444718751761,0.3929287283238149,0.9665732001989911,text-preferred
Ses01F_script01_1_M018,fru,Ses01F,Ses01,0.5894661694730796,0.36455082699107105,0.9540169964641507,text-preferred
Ses01F_script01_1_M019,ang,Ses01F,Ses01,0.6470894505623035,0.2731298841059564,0.9202193346682599,text-preferred
Ses01F_script01_1_M020,fru,Ses01F,Ses01,0.5926254347936116,0.3019720503328065,0.8945974851264181,text-preferred
Ses01F_script01_1_M021,fru,Ses01F,Ses01,0.5952361485334101,0.3242092335849539,0.919445382118364,text-preferred
Ses01F_script01_1_M022,fru,Ses01F,Ses01,0.6292483755313015,0.31745206283951544,0.946700438370817,text-preferred
Ses01F_script01_1_M023,neu,Ses01F,Ses01,0.47451442278002404,0.4865199271726921,0.9610343499527161,audio-preferred
Ses01F_script01_1_M024,neu,Ses01F,Ses01,0.6643345236429826,0.2643741383484851,0.9287086619914677,text-preferred
Ses01F_script01_1_M025,neu,Ses01F,Ses01,0.6683465081835986,0.2921274424257444,0.960473950609343,text-preferred
Ses01F_script01_1_M026,fru,Ses01F,Ses01,0.6672933879515871,0.27833533498673735,0.9456287229383245,text-preferred
Ses01F_script01_1_M027,fru,Ses01F,Ses01,0.6605693303839256,0.29484395748745695,0.9554132878713826,text-preferred
Ses01F_script01_1_M028,fru,Ses01F,Ses01,0.6193594619328546,0.333689866512244,0.9530493284450987,text-preferred
Ses01F_script01_1_M029,fru,Ses01F,Ses01,0.6204700912201491,0.32385897478028697,0.944329066000436,text-preferred
Ses01F_script01_1_M030,fru,Ses01F,Ses01,0.6360709605644879,0.27720174934917363,0.9132727099136615,text-preferred
Ses01F_script01_1_M031,fru,Ses01F,Ses01,0.5997266844549782,0.3396972664067567,0.9394239508617349,text-preferred
Ses01F_script01_1_M032,fru,Ses01F,Ses01,0.4771263220476523,0.44229862875859827,0.9194249508062506,text-preferred
Ses01F_script01_1_M033,fru,Ses01F,Ses01,0.6718363649878117,0.28180883635264137,0.953645201340453,text-preferred
Ses01F_script01_1_M034,neu,Ses01F,Ses01,0.5250849283874033,0.4185227369990845,0.9436076653864878,text-preferred
Ses01F_script01_1_M035,fru,Ses01F,Ses01,0.6769795734508856,0.2711308357068703,0.9481104091577559,text-preferred
Ses01F_script01_1_M036,fru,Ses01F,Ses01,0.6278749776553331,0.30322085049883235,0.9310958281541655,text-preferred
Ses01F_script01_1_M037,fru,Ses01F,Ses01,0.5540846286998029,0.3533398524878583,0.9074244811876613,text-preferred
Ses01F_script01_1_M038,fru,Ses01F,Ses01,0.673846644597381,0.27245070093311563,0.9462973455304966,text-preferred
Ses01F_script01_1_M039,neu,Ses01F,Ses01,0.6528214124509251,0.29154040175587614,0.9443618142068012,text-preferred
Ses01F_script01_1_M040,neu,Ses01F,Ses01,0.6118151052745556,0.3283800738128355,0.9401951790873911,text-preferred
Ses01F_script01_1_M041,fru,Ses01F,Ses01,0.672997836360021,0.2753980360582734,0.9483958724182944,text-preferred
Ses01F_script01_1_M042,fru,Ses01F,Ses01,0.6731752692346389,0.26705956672356557,0.9402348359582045,text-preferred
Ses01F_script01_1_M043,fru,Ses01F,Ses01,0.6533902275193317,0.2719064256697123,0.9252966531890441,text-preferred
Ses01F_script01_2_F003,ang,Ses01F,Ses01,0.5540862650101764,0.3450206199670323,0.8991068849772088,text-preferred
Ses01F_script01_2_F004,ang,Ses01F,Ses01,0.6726221847152276,0.26849994919176334,0.941122133906991,text-preferred
Ses01F_script01_2_F005,ang,Ses01F,Ses01,0.6445228221171211,0.2669778921424394,0.9115007142595605,text-preferred
Ses01F_script01_2_F006,ang,Ses01F,Ses01,0.5501604931776087,0.2946491990547769,0.8448096922323856,text-preferred
Ses01F_script01_2_F007,ang,Ses01F,Ses01,0.5265213630835521,0.3294454210063739,0.8559667840899261,text-preferred
Ses01F_script01_2_F008,ang,Ses01F,Ses01,0.5725250753874568,0.28350546007021615,0.8560305354576729,text-preferred
Ses01F_script01_2_F009,ang,Ses01F,Ses01,0.5872842192149115,0.3436633981808332,0.9309476173957447,text-preferred
Ses01F_script01_2_F010,ang,Ses01F,Ses01,0.5294032050930718,0.3755633573375716,0.9049665624306434,text-preferred
Ses01F_script01_2_F011,ang,Ses01F,Ses01,0.6282527750993576,0.31684976527346265,0.9451025403728203,text-preferred
Ses01F_script01_2_F012,ang,Ses01F,Ses01,0.6090412299911067,0.2611711498064213,0.870212379797528,text-preferred
Ses01F_script01_2_F013,ang,Ses01F,Ses01,0.41194917680006266,0.3257023889777558,0.7376515657778184,text-preferred
Ses01F_script01_2_F014,fru,Ses01F,Ses01,0.67245690823822,0.27210261419575704,0.9445595224339771,text-preferred
Ses01F_script01_2_M001,neu,Ses01F,Ses01,0.5997896270700797,0.3410347805267676,0.9408244075968473,text-preferred
Ses01F_script01_2_M003,fru,Ses01F,Ses01,0.6430302212961949,0.3026387359788153,0.9456689572750102,text-preferred
Ses01F_script01_2_M004,neu,Ses01F,Ses01,0.6228564617383822,0.2973545462720402,0.9202110080104224,text-preferred
Ses01F_script01_2_M006,fru,Ses01F,Ses01,0.6693846444636227,0.28563114733859074,0.9550157918022134,text-preferred
Ses01F_script01_2_M007,fru,Ses01F,Ses01,0.6580769741964774,0.26972532527537607,0.9278022994718534,text-preferred
Ses01F_script01_2_M008,neu,Ses01F,Ses01,0.5920110462354907,0.2945541687165386,0.8865652149520293,text-preferred
Ses01F_script01_2_M009,fru,Ses01F,Ses01,0.5540098946880165,0.39850992845789657,0.9525198231459131,text-preferred
Ses01F_script01_2_M010,fru,Ses01F,Ses01,0.6304214512786223,0.3115920114968481,0.9420134627754704,text-preferred
Ses01F_script01_2_M011,fru,Ses01F,Ses01,0.61441677764004,0.24936618623645632,0.8637829638764963,text-preferred
Ses01F_script01_2_M012,fru,Ses01F,Ses01,0.6361839845077452,0.2817948629901044,0.9179788474978496,text-preferred
Ses01F_script01_2_M013,fru,Ses01F,Ses01,0.5762628960674676,0.30868230107030176,0.8849451971377693,text-preferred
Ses01F_script01_2_M014,fru,Ses01F,Ses01,0.5133058649009521,0.32564521419813286,0.838951079099085,text-preferred
Ses01F_script01_2_M015,fru,Ses01F,Ses01,0.6174985199022179,0.25493582627070166,0.8724343461729196,text-preferred
Ses01F_script01_2_M017,ang,Ses01F,Ses01,0.611316798179338,0.3298402256106247,0.9411570237899627,text-preferred
Ses01F_script01_3_F000,neu,Ses01F,Ses01,0.6625459539071922,0.270270194160965,0.9328161480681572,text-preferred
Ses01F_script01_3_F001,neu,Ses01F,Ses01,0.6248290004685724,0.30603661910949514,0.9308656195780676,text-preferred
Ses01F_script01_3_F002,neu,Ses01F,Ses01,0.6671174014826524,0.2703948540779365,0.9375122555605889,text-preferred
Ses01F_script01_3_F003,neu,Ses01F,Ses01,0.6486407199245616,0.27839562788351535,0.927036347808077,text-preferred
Ses01F_script01_3_F004,neu,Ses01F,Ses01,0.6214294343041975,0.33720070354946013,0.9586301378536577,text-preferred
Ses01F_script01_3_F005,neu,Ses01F,Ses01,0.6719748829794163,0.27266813976379967,0.944643022743216,text-preferred
Ses01F_script01_3_F006,neu,Ses01F,Ses01,0.6756397958229287,0.26890564239706155,0.9445454382199903,text-preferred
Ses01F_script01_3_F007,neu,Ses01F,Ses01,0.4667880069230336,0.4531698134471438,0.9199578203701775,text-preferred
Ses01F_script01_3_F008,neu,Ses01F,Ses01,0.6883506638194072,0.2767508674970425,0.9651015313164497,text-preferred
Ses01F_script01_3_F009,neu,Ses01F,Ses01,0.6816279915361332,0.2750371106788943,0.9566651022150274,text-preferred
Ses01F_script01_3_F010,hap,Ses01F,Ses01,0.62641787590525,0.256916622607099,0.883334498512349,text-preferred
Ses01F_script01_3_F011,hap,Ses01F,Ses01,0.667444210374523,0.2758750262127547,0.9433192365872777,text-preferred
Ses01F_script01_3_F012,hap,Ses01F,Ses01,0.599761487272065,0.3420064933952861,0.9417679806673511,text-preferred
Ses01F_script01_3_F013,hap,Ses01F,Ses01,0.6578539489853689,0.2640507287385198,0.9219046777238886,text-preferred
Ses01F_script01_3_F014,neu,Ses01F,Ses01,0.4974021607712046,0.427765913004069,0.9251680737752737,text-preferred
Ses01F_script01_3_F015,neu,Ses01F,Ses01,0.5490020157666544,0.37881304590462295,0.9278150616712774,text-preferred
Ses01F_script01_3_F016,neu,Ses01F,Ses01,0.6724845016809318,0.27346790769422125,0.945952409375153,text-preferred
Ses01F_script01_3_F017,hap,Ses01F,Ses01,0.5948812809919402,0.33512895981874957,0.9300102408106897,text-preferred
Ses01F_script01_3_F019,hap,Ses01F,Ses01,0.5791711954519171,0.31992094917091896,0.899092144622836,text-preferred
Ses01F_script01_3_F020,hap,Ses01F,Ses01,0.6411030812161441,0.282014228314879,0.9231173095310231,text-preferred
Ses01F_script01_3_F021,hap,Ses01F,Ses01,0.6701121496122171,0.2753007846201546,0.9454129342323717,text-preferred
Ses01F_script01_3_F022,neu,Ses01F,Ses01,0.6649462188563227,0.2672352807858987,0.9321814996422213,text-preferred
Ses01F_script01_3_F028,neu,Ses01F,Ses01,0.6580196121940685,0.267251907763482,0.9252715199575505,text-preferred
Ses01F_script01_3_F029,neu,Ses01F,Ses01,0.6243977346744258,0.25306753843922175,0.8774652731136476,text-preferred
Ses01F_script01_3_F030,sad,Ses01F,Ses01,0.6487531808849718,0.2841238682358446,0.9328770491208165,text-preferred
Ses01F_script01_3_F031,neu,Ses01F,Ses01,0.5997559400765853,0.3059116370407592,0.9056675771173445,text-preferred
Ses01F_script01_3_F035,hap,Ses01F,Ses01,0.6308146610576861,0.27719774542291814,0.9080124064806043,text-preferred
Ses01F_script01_3_M000,neu,Ses01F,Ses01,0.6576195520672153,0.2682866867069026,0.9259062387741179,text-preferred
Ses01F_script01_3_M001,neu,Ses01F,Ses01,0.628117212325311,0.3219324835674444,0.9500496958927555,text-preferred
Ses01F_script01_3_M003,neu,Ses01F,Ses01,0.6138118600719091,0.3038298759695147,0.9176417360414238,text-preferred
Ses01F_script01_3_M004,neu,Ses01F,Ses01,0.6225046814972743,0.2516241219508351,0.8741288034481094,text-preferred
Ses01F_script01_3_M005,neu,Ses01F,Ses01,0.6720498776222036,0.28882993357696196,0.9608798111991655,text-preferred
Ses01F_script01_3_M008,hap,Ses01F,Ses01,0.6556326248676959,0.2675058566209135,0.9231384814886094,text-preferred
Ses01F_script01_3_M009,hap,Ses01F,Ses01,0.6799421594165076,0.2900448101095739,0.9699869695260814,text-preferred
Ses01F_script01_3_M010,hap,Ses01F,Ses01,0.6679979797360278,0.2672893536153464,0.9352873333513743,text-preferred
Ses01F_script01_3_M014,sur,Ses01F,Ses01,0.674141882695549,0.2920737866957247,0.9662156693912737,text-preferred
Ses01F_script01_3_M015,hap,Ses01F,Ses01,0.597044645255099,0.3375744354331116,0.9346190806882106,text-preferred
Ses01F_script01_3_M016,hap,Ses01F,Ses01,0.6630828458558339,0.2795587781401061,0.94264162399594,text-preferred
Ses01F_script01_3_M017,hap,Ses01F,Ses01,0.645571061869497,0.3050631776280209,0.9506342394975178,text-preferred
Ses01F_script01_3_M019,hap,Ses01F,Ses01,0.5560501714013353,0.40091748707357866,0.9569676584749139,text-preferred
Ses01F_script01_3_M020,hap,Ses01F,Ses01,0.6072835730495357,0.3001236132041787,0.9074071862537144,text-preferred
Ses01F_script01_3_M021,sad,Ses01F,Ses01,0.6700041092132755,0.2848782178195338,0.9548823270328093,text-preferred
Ses01F_script01_3_M022,sad,Ses01F,Ses01,0.6407548249031481,0.29449621782812585,0.9352510427312739,text-preferred
Ses01F_script01_3_M023,sad,Ses01F,Ses01,0.6609142317245886,0.27264235204706966,0.9335565837716583,text-preferred
Ses01F_script01_3_M024,sad,Ses01F,Ses01,0.5848604624181164,0.3352323119499409,0.9200927743680574,text-preferred
Ses01F_script01_3_M025,sad,Ses01F,Ses01,0.6601630930589167,0.2779311308742281,0.9380942239331449,text-preferred
Ses01F_script01_3_M026,sad,Ses01F,Ses01,0.6326862787618699,0.2684297304033183,0.9011160091651882,text-preferred
Ses01F_script01_3_M027,sad,Ses01F,Ses01,0.6332232448418933,0.25715750510399504,0.8903807499458883,text-preferred
Ses01F_script01_3_M028,sad,Ses01F,Ses01,0.6078821609299923,0.2827443447638463,0.8906265056938385,text-preferred
Ses01F_script01_3_M029,sad,Ses01F,Ses01,0.6515698809867432,0.27213677914444706,0.9237066601311903,text-preferred
Ses01F_script01_3_M030,sad,Ses01F,Ses01,0.6363452461571664,0.263409921243797,0.8997551674009634,text-preferred
Ses01F_script01_3_M032,sad,Ses01F,Ses01,0.6104988412827662,0.3393330143332467,0.9498318556160129,text-preferred
Ses01F_script01_3_M033,sad,Ses01F,Ses01,0.6418621068940198,0.28586169181044874,0.9277237987044685,text-preferred
Ses01F_script01_3_M036,sad,Ses01F,Ses01,0.6465649757589612,0.26951167825109773,0.9160766540100589,text-preferred
Ses01F_script01_3_M037,neu,Ses01F,Ses01,0.6519139950001873,0.2760848366940891,0.9279988316942764,text-preferred
Ses01F_script02_1_F000,neu,Ses01F,Ses01,0.6582458210397857,0.28542004403384613,0.9436658650736318,text-preferred
Ses01F_script02_1_F001,fru,Ses01F,Ses01,0.5695354806709906,0.26007391556379467,0.8296093962347852,text-preferred
Ses01F_script02_1_F003,sur,Ses01F,Ses01,0.6289076689878236,0.26676064975426933,0.8956683187420929,text-preferred
Ses01F_script02_1_F004,neu,Ses01F,Ses01,0.6512659300183742,0.2919147881285883,0.9431807181469625,text-preferred
Ses01F_script02_1_F006,ang,Ses01F,Ses01,0.6515513940722255,0.26664951762538947,0.918200911697615,text-preferred
Ses01F_script02_1_F007,ang,Ses01F,Ses01,0.4905831001417551,0.37183375299092497,0.8624168531326801,text-preferred
Ses01F_script02_1_F008,neu,Ses01F,Ses01,0.6514782236303812,0.33198863098409614,0.9834668546144774,text-preferred
Ses01F_script02_1_F009,hap,Ses01F,Ses01,0.6537645001025811,0.2680045674214897,0.9217690675240708,text-preferred
Ses01F_script02_1_F010,sad,Ses01F,Ses01,0.6576731204528077,0.28599120623177554,0.9436643266845832,text-preferred
Ses01F_script02_1_F014,fru,Ses01F,Ses01,0.5062208593077283,0.44968248464923566,0.955903343956964,text-preferred
Ses01F_script02_1_F015,neu,Ses01F,Ses01,0.6772296301134121,0.27368957348647643,0.9509192035998886,text-preferred
Ses01F_script02_1_F017,fru,Ses01F,Ses01,0.6215104396605382,0.2508159396377887,0.8723263792983269,text-preferred
Ses01F_script02_1_F019,fru,Ses01F,Ses01,0.6074119081856432,0.3215653971868418,0.928977305372485,text-preferred
Ses01F_script02_1_F021,fru,Ses01F,Ses01,0.6978665204602356,0.28949703831102575,0.9873635587712613,text-preferred
Ses01F_script02_1_F023,fru,Ses01F,Ses01,0.5809766700418942,0.3139378644936997,0.894914534535594,text-preferred
